Cler_surn	Cler_fore
Eyre	William
Eyrer	Edward
Eyres	Charles
Eyres	Daniel
Eyres	Josephus
Eyres	Reresby
Eyres	Thomas
Eyston	Robertus
Eyton	David
Eyton	Henry
Eyton	John
Eyton	Odoenus
Eyton	Owen
Eyton	Robert
Faber	Francis Atkinson
Faber	Jacobus
Faber	Johannes
Faber	Stephanus
Faber	Tanaquillus
Fabian	Gulielmus
Fabian	Johannes
Fabian	John
Facer	Johannes
Facer	Thomas
Facie	Richardus
Facokot	Jacobus
Facon	Robert
Fage	George
Fage	Georgium
Fage	Robert
Fairbanke	Jonathan
Fairbanks	Thomas
Fairbarne	Marmaduke
Fairchild	Robert
Fairchild	Robertus
Fairchild	Thomas
Fairclough	Johannes
Fairclough	Richardus
Fairclough	Samuel
Fairebanke	Jonathan
Fairebanks	Jonathan
Faireclough	Johannes
Faireclough	Joseph
Faireclough	Nathaniel
Faireclough	Samuel
Faireclyff	Larencius
Fairefax	William
Fairfax	Barwick
Fairfax	Brian
Fairfax	Carolus Brandon
Fairfax	George
Fairfax	Gulielmus
Fairfax	Henricus
Fairfax	Henry
Fairfax	Hnery
Fairfax	Nathanael
Fairfax	Thomas
Fairfax	William
Fairfaxus	not given
Fairffax	William
Fairmeadow	Thomas
Fairmedow	Thomas
Fairweather	Thomas
Faithfull	J
Fakum	Johannem
Falconar	Jacobus
Falconar	Patricius
Falconer	Alexander
Falconer	James
Falder	Johannes
Falder	John
Faldo	Carolus
Faldo	David
Faldo	Osbert
Faldo	Thomas
Fale	John
Falke	Thomas
Falkner	Guilielmus
Falkner	Isaac
Falkner	Jonathan
Falkner	Thomas
Fall	James
Fall	William Nicholson
Falle	Philippus
Falson	Roger
Falvey	Elias
Fames	William
Fancourt	J
Fancourt	Johannes
Fancourt	John
Fancourt	Richardus
Fane	William
Faneway	Abrahamus
Fannel	Lawrence
Fansell	William
Fanshawe	Charles Robert
Faram	Matheus
Farbeck	Thomas
Fardell	Henry
Farewell	George
Farewell	Georgius
Farewell	Henricus
Farewell	Henry
Farewell	James
Farewell	Johannes
Farewell	John
Farewell	Philip
Farewell	Philips
Farewell	Phillips
Farhill	George Parker
Farhill	John
Farington	Hugh
Farington	Laurentius
Farington	Robert
Farish	Charles
Farish	Henry
Farish	James
Farish	William
Farmary	William
Farmeire	John
Farmer	Anthony
Farmer	Edvardus
Farmer	Edward
Farmer	Elizaeus
Farmer	Georgius
Farmer	Johannes
Farmer	John
Farmer	Richard
Farmer	Robertus
Farmer	Roger
Farmer	Thomas
Farmer	William
Farmerie	Johannes
Farmerie	Robert
Farndon	Thomas
Farnell	William
Farneworth	Elizeus
Farneworth	John
Farnham	Chetle
Farnham	Johannes
Farnham	Thomas
Farnham	Wilhelmus
Farnham als ffarnham	Chetle
Farnworth	Ellis
Faron	Thomas
Farques	Peter
Farquhar	Jacobus
Farquharson	Jacobus
Farquharson	Robert
Farquhart	Jacobus
Farr	Carolus
Farr	Edward
Farr	Thomas
Farr	William
Farran	George
Farrand	George
farrand	Timothy
Farrandus	Ricardus
Farrar	Edward
Farrar	George
Farrar	Johannes
Farrar	John
Farrechyld	William
Farren	Richardus
Farrer	Edmond
Farrer	Jacobus
Farrer	James
Farrer	Jeremias
Farrer	Jeremy
Farrer	John
Farrer	Richard
Farrer	Thomas
Farrer	Timothy
Farrington	Hugh
Farrington	Joannes
Farrington	John
Farrington	Laurence
Farrington	Richard
Farrow	Daniel
Farrow	Francis
Farrow	John
Farrow	Samuel
Farrow	Samuell
Farrow	William
Farrwell	Edwardus
Farside	Johannes
Farside	John
Farthing	Johannes
Farthing	John
Farthing	Radulphs (sic)
Farthing	Radulphus
Farthing	Robert
Farthing	Samuel
Farthing	Thomas
Farthinge	Robert
Farthwait	Franciscum
Farwell	James
Fary	John
Fasset	Elisha
Fasset	Jeremiah
Fassett	Thomas
Fathers	Thomas
Fatum	Thomas
Fauconberge	Henricus
Fauconberge	Henry
Fauden	Edvardus
Faudrie	Moses
Faukart	Peter
Faukner	Petrus
Fauksbee	Gulielmus
Faulkener	William Elisha Law
Faulkes	Anthonie
Faulkes	Anthony
Faulkner	Edward
Faulkner	Edwin
Faulkner	Henry
Faulkner	William
Faulkner	William Claudesley
Faussett	Godfrey
Fautract	Peter
Favell	Johannes
Favell	Lawrence
Favill	Antonius
Favor	John
Favour	John
Fawcet	Christopher
Fawcet	Christophorus
Fawcet	Richardus
Fawcet	Robert
Fawcet	Thomas
Fawcett	Anthony
Fawcett	Christopher
Fawcett	Christopherus
Fawcett	George
Fawcett	Horatio
Fawcett	Horatius
Fawcett	Richard
Fawcett	Robert
Fawcett	Robertus
Fawcett	Samuel
Fawcett	Stephen Glas
Fawcett	Thomas
Fawcett	William
Fawcitt	Johannes
Fawconer	Edwardus
Fawconer	Radulphus
Fawdrey	Randolphus
Fawell	Michael
Fawether	John
Fawkenen	Daniell
Fawkener	Daniell
Fawkener	Danios
Fawkett	Jacobus
Fawkner	Antonius
Fawkner	Kenelmus
Fawkner	Samuel
Fawler	Georgius
Fawxe	Robert
Fayerman	Franciscus
Fayerman	John
Fayerman	Richard
Fayle	Richard
Fayle	Thomas
Fayrer	Jacobus
Fayrer	Joseph
Fayrfaxus	Thomas
Fayting	Georgius
Fayting	Nicholas
Fayting	Nicholaus
Fayting	Nicolas
Feake	Samuel
Fearan	John
Fearar	Richard
Fearar	Richardus
Feare	Hugo
Fearne	Henricus
Fearniside	Adamus
Fearnley	George
Fearnley	John
Fearon	George
Fearon	Henry
Fearon	Joseph
Fearon	Thomas
Feast	Edvardus
Featherston	Leonardus
Featherstonhaugh	not given
Featley	Daniel
Featley	Henricus
Featley	Henry
Featly	John
Feaver	John
Feaver	Marrianus
Feaveryere	Johannes
Feazar	Richardus
Feazer	Richard
Feild	Benjamin
Feild	Edward
Feild	Gulielmus
Feild	James
Feild	Matthew
Feild	Nathaniel
Feild	Richardus
Feild	Rowland
Feild	Samuel
Feild	Theophilus
Feild	Willelmum
Feild	William
Feilde	Anthonius
Feilde	James
Feilde	Johannes
Feilde	Thomas
Feilden	John
Feilder	John
Feildhouse	Gulielmus
Feilding	Christopher
Feilding	Fran.
Feilding	Franciscus
Feilding	John
Feildinge	Eustatius
Felbridge	Ad
Felbridge	Adam
Feld	Laurentium
Felde	Johannis
Feldus	Johannes
Felgate	Samuel
Felgate	William
Felix	David
Felix	John
Felix	Peter
Fell	Edward
Fell	Francis
Fell	Franciscus
Fell	Johannes
Fell	John
Fell	Jonathan
Fell	Joseph
Fell	Samuel
Fell	Thomas Cotton
Fellowes	Gulielmus
Fellowes	James
Fellowes	William
Felquet	Franciscus
Felstead	Thomas
Felsted	Thomas
Feltham	David
Felthouse	John
Felton	George
Felton	Henry
Felton	John
Felton	Nicholas
Felton	Nicolas
Felton	Nicolaus
Felton	Robert
Felton	William
Fen	Jacob
Fen	James
Fenay	Johannes
Fenay	John
Fendall	Henry
Fendall	John
Fender	David
Fenn	Edwardus
Fenn	James
Fenn	John
Fenn	Joseph
Fenn	Richardus
Fenn	Samuel
Fenn	Samuelis
Fenn	Thomas
Fenne	Johannes
Fenne	John
Fenne	Richard
Fennell	Richard
Fennell	Samuel
Fenner	Thomas
Fenner	William
Fenning	Daniel
Fennyhouse	Deliverance
Fentiman	John
Fentinian	John
Fenton	Anthony
Fenton	Antonius
Fenton	Edouardus
Fenton	Henricus
Fenton	Jacobus
Fenton	Johannes
Fenton	John
Fenton	Richard
Fenton	Roger
Fenton	Samuel
Fenton	Thomas
Fenton	Timothy
Fenton	Zachary
Fenwick	Ambrosius
Fenwick	Collingwood Forster
Fenwick	Edwardus
Fenwick	George
Fenwick	John
Fenwick	John Peregrine Lascelles
Fenwick	Michael
Fenwicke	Cuthbert
Fenwicke	Cuthbertus
Fenwicke	Edvardus
Fenwicke	Johannes
Fenwicke	John
Fenwicke	Michael
Fenwicke	Michaell
Fenwicke	Radulphus
Fenwicke	Thomas
Fenwicke	William
Ferebe	Thomas
Ferebee	Carolus
Ferebee	Charles
Ferguson	James
Fergusson	James
Fergusson	Robert
Fermyn	Thomas
Fern	Aegidius
Fern	Felix
Fern	Francis
Fern	Franciscus
Fern	George
Fern	James
Fern	Joseph
Ferne	Andrew
Ferne	Gawin
Ferne	George
Ferne	Henry
Ferne	Joseph
Ferne	William
Ferni	John
Fernie	John
Fernihough	Daniel
Fernihough	John
Fernihough	Thomas
Ferniside	James
Ferns and Leighlin	Marcissus
Ferns and Leighlin	Narcissus
Fernyhough	Adam
Fernyhough	Edward
Fernyhough	John
Fernyhough	Thomas
Ferrand	Benjamin
Ferrand	Bradgate
Ferrand	Charles
Ferrand	Samuel
Ferrand	Thomas
Ferrand	Timothy
Ferrande	Timothy
Ferrar	John
Ferrar	Thomas
Ferrau	Petrus
Ferreau	Petrus
Ferrebee	Michael
Ferrer	Athanasius
Ferrer	John
Ferrer	Richardus
Ferrey	George
Ferrick	Richard
Ferrier	Benjamin
Ferrier	Robert
Ferris	Benjaminus
Ferris	Johannes
Ferris	Samuel
Ferris	Thomas
Ferrit	Thomas
Ferryman	Herbert
Ferryman	Robert
Fesquet	Francis
Fesquet	Franciscus
Fesse	Guil:
Fessill	Christoferus
Festing	Charles George Ruddock
Fethergill	Gulielmus
Fetherston	Christopher
Fetherston	Gulielmus
Fetherston	Robert
Fetherston	Will:
Fetherston. haugh	Utrick
Fetherstone	Alexander
Fetherstone	Miles
Fetherstone	Richard
Fetherstone	Robertum
Fetherstone	William
Fetherstonhaugh	Georgius
Fetherstonhaugh	Henry
Fettiplace	Thomas
Feudall	James
Feuillerade	Petrus
Feust	Edward
Feuster	Nicholaus
Fewby	Johannes
Fewill	Christoferus
Fewster	Nicholaus
Fewtrell	Thomas
Fewtrell	W.
Fewtrell	William
ffaireclough	Nathaniel
ffaireclough	Samuell
ffale	James
ffalknar	Guilielmus
ffalkner	William
ffarington	Gulielmus
ffarison	Oliver
Ffarmborow	Nicholaus
Ffarmer	Edvardus
Ffarmer	Edward
ffarmers	William
ffarr	Samuel
Ffarrar	Richardus
ffarrer	James
Ffarrett	Edmundus
ffarthing	John
ffarward	Andrew
ffaucett	Richard
ffauden	Edward
ffavers	Philip
ffawcet	Robert
ffawcet	Robertus
ffawcett	Robert
ffeast	Edward
ffeaveryers	blank
ffeaveryers	Johannes
ffell	Spencer
ffelles	Richard
ffeltham	Thomas
ffeltwell	Robert
ffeltwell	Robertus
Ffen	Jacob
ffenee	Richardus
ffenn	George
ffenn	Joseph
ffenn	Josephus
ffenton	Anthony
Ffenton	Jacob
ffenton	Jacobus
ffenton	Johannes
ffenton	Ludovicus
Fferguson	Jacobus
ffern	Joseph
fferrand	Samuel
fferrer	Richardus
fferris	Samuel
ffidoe	Edmundus
ffilney	ffrancis
ffincham	William
ffinn	Josephum
Ffirmin	Aegidini
ffirmin	John
Ffish	Augustimus
Ffish	Augustin
ffish	Henry
ffisher	Peter
ffisher	Petrus
ffiske	James
ffiske	Thomas
Ffitch	Zachariah
ffleet	Samuel
Ffletcher	George
Ffletcher	Richard
Ffletewood	Jacob
Fflewellin	Guilielmus
Fflexney	Jacob
fflowerden	Samuell
Fflowre	John
Ffloyd	Thomas
ffloyer	Johannes
ffoliart	William
ffolkard	blank
ffolkard	Thomas
ffoolden	Robert
Ffoord	Hector
ffoorth	John
Ffootman	Jacobo
Ffootman	Jacobus
Ffootman	Thomas
fforbeins	Joannes
Fforbes	Alexander
Fforbes	Thomas
fforbie	Johannes
Fford	Johannes
Fforde	Thomas
Ffordham	Johes
Fforster	Gulielmus
Fforster	William
Ffortunae	Moorus
Ffortune	Moorus
Ffoster	Guil.
Ffoster	Henricus
ffoster	Samuel
Ffoster	William
Ffoulkes	Johannes
Ffoulkes	Johannis
Ffoulkes	John
Ffowke	Richard
Ffowke	Richardus
Ffowkes	Thomas
ffowle	John
ffox	Christopher
ffox	Henry
Ffrake	Samuel
Ffraklen	John
fframingham	Robert
fframingham	Robertus
fframpton	Gulielmus
fframpton	Robertus
ffrancis	Richard
Ffrancke	Abraham
ffranckland	Peter
ffrancklin	Gracious
Ffrancklin	John
ffrancklin	William
ffrankland	Edvardus
ffrankland	Richard
Ffranklen	Johannes
ffranklen	Joseph
ffranklin	Johannes
ffranklin	John
Ffrankton	Johannes
Ffraser	John
ffraunces	Edward
ffraunces	Theophilus
ffrauncis	Theophilus
Ffreeman	Carolus
Ffreeman	Sam.
Ffreeman	Thomas
ffrench	Edmund
Ffrice	Eliraeus
Ffriday	Johanes
ffriskney	George
ffrisney	Gulielmus
ffrisney	William
Ffronsum	Richardus
ffrost	Jacobus
ffrost	James
ffrost	Thomas
ffrry	Robert
Ffuller	Thomas
ffuller	William
Ffurnesse	Thomas
ffush	Hnericus
ffynn	Robert
ffyshe	George
ffyshe	Georgius
ffysher	George
ffysher	Robert
ffyson	Thomas
ffysse	Georgius
Fiddes	Ri:
Fiddes	Richard
Fiddes	Thomas
Fiddes	Thomas Machen
Fiddis	Christopher
Fidkin	Edward
Fidkin	Humfredus
Fidkin	Humphredus
Fidkin	Philippus
Fidkin	Phill:
Fido	Edmund
Fido	Edward
Fido	Thomas
Fidoe	Anthony
Fidoe	Antonius
Field	Christopher
Field	James
Field	Johannes
Field	John
Field	Nathaniel
Field	Playfere
Field	Robert
Field	William
Fielde	Johannes
Fieldhouse	Benjamin
Fieldhouse	John
Fieldhouse	William
Fielding	Johannes
Fielding	John
Fields	Peter
Fiennes	Pharamus
Fiennes	Rich.dus (sic)
Fifeild	Leonard
Fifield	Gulielmus
Fifield	Johannes
Fifield	John
Fifield	Leonard
Fifield	Richard
Fifield	Walter
Fifield	William
Fige	John
Figes	Alanus
Figge	Henricus
Figger	Henricus
Figgin	Anth:
Filewood	James
Filioll	Richard
Filkes	Jacobus
Filkes	Robertus
Filkin	Gilbert
Filoll	Richardus
Fimbros	Daniel
Finch	Charles Edward
Finch	E
Finch	Edward
Finch	Francis
Finch	Gulielmus
Finch	Henricus
Finch	Henry
Finch	Isaacus
Finch	Jacobus
Finch	James
Finch	Joannes
Finch	John
Finch	Joseph
Finch	Joshua
Finch	Leopold William
Finch	Richard
Finch	Richardus
Finch	Robert
Finch	Robert Pool
Finch	Silvanus
Finch	Thomas
Finch	William
Fincham	Gulielmus
Fincher	Henry
Finck	Leopolius-Gulielmus
Finckley	Nicholas
Finden	Johes
FInden	John
Finimore	Jacob
Finimore	Jacobus
Finlay	Jacobus
Finlay	Thomas
Finnaird	Walterus
Finney	Barthol:
Finney	Bartholomeus
Finney	Gulielmus
Finney	Samuel
Finney	Thomas
Finney	William
Finnie	Alexander
Finsh	William
Fiott	Nicholas
Fiott	Thomas
Firebrace	Henricus
Firman	Joannes
Firmin	Aegiv.
Firmin	Thomas
Firmy	Tho.
Firmyn	Johannes
Firth	Emor
Firth	Jacob
Firth	James
Firth	Jeremiah
Firth	William
Fish	Gulielmus
Fish	Henricus
Fish	Henry
Fish	James
Fish	Jeremiah
Fish	Jeremias
Fish	John
Fish	Robert
Fish	William
Fishe	Robert
Fishenden	Thomas
Fisher	Alanus
Fisher	Alexander
Fisher	Bardsey
Fisher	Charles
Fisher	Christopher
Fisher	Christopherus
Fisher	Edmund
Fisher	Eduardus
Fisher	Edward
Fisher	Francis
Fisher	George
Fisher	Henricus
Fisher	Humfrey
Fisher	Humphrey
Fisher	Jacobus
Fisher	James
Fisher	Jasperus
Fisher	Johannees
Fisher	Johannes
Fisher	John
Fisher	Josephus
Fisher	Peter
Fisher	Petrus
Fisher	Phatush
Fisher	Richard
Fisher	Richard Trout
Fisher	Robertus
Fisher	Samuel
Fisher	Thomas
Fisher alias Fisher Belward	Richard
Fisher Belward	Richard
Fishlake	Johannes
FIshlake	John
Fishlake	Richard
Fishwicke	Hilary
Fishwicke	Robert
Fishwicke	Robertus
Fiske	James
Fiske	Joannes
Fiske	Robert
Fiske	Thomas
Fiske	Zacharias
Fiske	Zachary
Fist	Martin
Fistow	Guilielmus
Fitch	Gulielmus
Fitch	Henry
Fitch	James
Fitch	Robert
Fitch	Thomas
Fitchett	John
Fitlin	Edouardus
Fitlin	Edvardus
Fitlin	Edward
Fitz	Thomas
Fitz Herbert	Henricus
Fitz Thomas	William Windsor
Fitz William	John
Fitz-Edwards	Francis
Fitz-Edwards	Franciscus
FitzGeffry	Alexander
Fitzgeffrye	Carolus
FitzGeofry	Carolus
Fitzharbert	Nicholaus
Fitzharbert	Nicolaus
Fitzherbert	Henricus
Fitzherbert	James
Fitzherbert	John
Fitzherbert	Richardus
Fitzherbert	Samuel
Fitzherbert	Thomas
Fitzherbert	William
Fitzpaine	Edward
Fitzsimmons	William
Fitzwilliam	Johannes
Flack	Richard
Flack	Richardus
Flack	Samuel
Flacke	Samuel
Flacke	Thomas
Flamanke	Charles
Flamsteed	Johannes
Flamsteedius	Johannes
Flasby	Joannes
Flasby	Thomas
Flathers	Marmaducum
Flathers	Marmaduke
Flathers	Martinum
Flathers	Thomas
Flathers	William
Flatman	Johannes
Flauett	Sankey
Flavard	Rees
Flavell	Robert
Flavell	Thomas
Flayne	Johannes
Flayne	John
Fleace	Richard
Fleare	Richard
Flectcham	Henricum
Flectcher	Guiliemus
Fledman	William
Fleeming	Francis
Fleet	Christopher
Fleet	Christopherus
Fleet	Edward
Fleet	Samuel
Fleete	Edward
Fleete	Francis
Fleete	Galfridus
Fleete	William
Fleetwood	Carolus
Fleetwood	Charles
Fleetwood	Edmund
Fleetwood	Eduardus
Fleetwood	Edward
Fleetwood	James
Fleetwood	Johannes
Fleming	David
Fleming	Egidius
Fleming	Giles
Fleming	John
Fleming	Richard
Fleming	Samuel
Fleming	Thomas
Fleming	William
Fleminge	Johannes
Flemming	John
Flemming	Jonathan
Flemming	William
Flerney	Rodolphus
Fletcher	Arthur
Fletcher	Arthurus
Fletcher	Basil
Fletcher	Carter
Fletcher	Charles
Fletcher	Dakins
Fletcher	Dakinsus
Fletcher	Dakius
Fletcher	Dakris
Fletcher	Dakyns
Fletcher	Edward
Fletcher	George
Fletcher	Gulielmus
Fletcher	Henricus
Fletcher	Henry
Fletcher	Jacobus
Fletcher	James
Fletcher	Jhon (sic)
Fletcher	Johannes
Fletcher	John
Fletcher	John William
Fletcher	Joseph
Fletcher	Nathaniel
Fletcher	Philippus
Fletcher	Phineam
Fletcher	Ralph
Fletcher	Richard
Fletcher	Richardus
Fletcher	Robert
Fletcher	Robertus
Fletcher	Samuel
Fletcher	Thomas
Fletcher	Walter
Fletcher	William
Fletcher	Willielmus
Fletcher	Willimus
Fletcher Muckleston	John
Fletcherum	Henricum
Fletcherum	Tristramum
Fletewood	blank
Fletewood	James
Fletewood	Johannes
Fletewood	John
Fleury	Peter
Fleury	Petrus
Fleury	Philipp
Flewell	Henry
Flexney	Ralph
Flexney	Raphe
Flexney	Rodolph
Flexon	Thomas
Fliff	Guilielmus
Fligate	James
Flight	Johannes
Flight	John
Flight	Philippas
Flincham	Gulielmus
Flint	George
Flint	Henry
Flint	John
Flint	Luke
Flinte	Henricus
Flinte	John
Flintoft	Lucas
Flintoft	Luke
Flinton	Gulielmus
Floate	Johannes
Floid	Thomas
Flood	David
Flood	Johannes
Flood	John
Flood	Ouinus
Flood	Owen
Flood	Samuel
Floote	John
Floridus	Petrus
Florum	Fransciscum
Floud	Johannes
Flower	Chr:
Flower	Christopher
Flower	Christopherus
Flower	Gulielmus
Flower	Johannes
Flower	Richard
Flower	Richardus
Flower	Rogerus
Flower	Stephanus
Flower	Thomas
Flower	William
Flowerden	Samuel
Flowerden	Samuelis
Floy	Isaac
Floyd	Edward
Floyd	Humphridius
Floyd	John
Floyd	Joseph
Floyde	Foulke
Floyde	Hugh
Floyde	Hugo
Floyde	Thomas
Floyer	Caleb
Floyer	Guilielmus
Floyer	Gulielmus
Floyer	John
Floyer	William
Flud	Griphin
Fludd	Eward
Fluellin	Francis
Flump	Johannes
Flutter	John
Fluyd	Willelmus
Flwyd	Christoferum
Flwyd	Christopherus
Fly	William
Fly	Willielmus
Flyfe	John
Flyne	Rogerus
flynn	Robert
Flynt	Roger
Flynt	Rogerus
Flytcroft	Geffrey
Foalkes	Martinus
Foarth	Radulphus
Foch	Henricus
Foche	Guilielmus
Foche	Henricus
Foche	Henry
Foden	Samuel
Fody	Boughton
Foe	Francis
Fogg	Dan.
Fogg	Daniel
Fogg	Thomas
Fogg	Thurstane
Fogge	Lauentius
Fogge	Lawrence
Fogge	Orlando
Fogge	Robert
Folawden	George
Folchier	Franciscus
Folds	James
Fole	Christopherus
Foley	John
Foley	Richard
Foley	Robert
Foley	Robert junior
Foley	Roger
Foley	Rogerus
Foley	Thomas Octavius
Foley	Thomas Philip
Foley	William
Foliet	Gualterus
Foliott	Edward
Foliott	Francis
Folkard	Francis
Folkard	Franciscus
Folkard	Thomas
Folker	William
Folkingham	Thomas
Folkingham	William
Follers	Thomas
Folwell	John
Fontaine	Franciscus
Fontaine	James Maury
Foord	Alex
Foord	Alexander
Foord	David
Foord	Edward
Foord	Johannes
Foord	John
Foord	Thomas
Foord	William
Foorthe	Gulielmus
Foot	Gualterus
Foot	Richardus
Foot	Thomas
Foote	Johannes
Foote	Robert
Foote	Thomas
Footman	Thomas
Forbench	Charles
Forbes	Abraham
Forbes	Alexander
Forbes	Andreas
Forbes	Andrew
Forbes	Arthur
Forbes	Arthurus
Forbes	Duncannis
Forbes	Duncanus
Forbes	Jacobus
Forbes	John
Forbes	Robert
Forbes	Robertus
Forbes	Thomas
Forbes	William
Forbie	John
Forbuck	John
Forbucke	John
Forby	Joseph
Forby	Josephus
Forby	Robert
Forby	Samuelis
Ford	Charles
Ford	Christopherus
Ford	Edward
Ford	Frederick
Ford	Gulielmus
Ford	Harrison
Ford	Henry
Ford	Johannes
Ford	Johes
Ford	John
Ford	Randolph
Ford	Randolphus
Ford	Richard
Ford	Richard Wilbraham
Ford	Richardum
Ford	Richardus
Ford	Robertus
Ford	Simon
Ford	Thomas
Ford	William
Forde	Christopher
Forde	Gulielmus
Forde	Jacobus
Forde	Johannes
Forde	John
Forde	Robertus
Forde	Samuel
Forde	Thomas
Forde	Timothy
Forde	William
Forder	Philippus
Fordham	Gulielmus
Fordham	Johanes
Fordham	Johannes
Fordham	William
Fordice	Franciscus
Fordyce	Francis
Fordyce	Franciscus
Fordyce	Johannes
Fordyee?	Francis
Foreman	Francis
Fores	Thomas
Forest	John
Forester	John
Forester	Matthaeus
Forester	Mattheus
Forester	Matthew
Forester	Paul
Forester	Paulus
Forester	Pulter
Forester	Richard
Forester	Thomas
Forestor	Pulter
Forge	Thomas
Forge	William
Forman	Abrahamus
Forman	Adeoclatus
Forman	Adeodatus
Forman	Gervaise
Forman	Gervasius
Forman	Johannes
Forman	John
Forman	Robartus
Forman	Thomas
Forman	Watsonus
Forman	William
Formby	James
Formby	Miles
Formby	Roger Hesketh
Forrent	Samuel
Forrest	William
Forrester	Abraham
Forrester	Abrahamus
Forrester	Carolus
Forrester	Francis
Forrester	George
Forrester	Georgius
Forrester	John
Forsith	Johannes
Forsith	Robert
Forsith	Robertus
Forster	Samuel
Forster	Aquila
Forster	Benjamin
Forster	Charles Manners
Forster	Christopher
Forster	Edmund
Forster	Edmundus
Forster	Eduardus
Forster	Edward
Forster	Francis
Forster	Franciscus
Forster	George
Forster	Georgius
Forster	Guilielmus
Forster	Gulielmus
Forster	Henricus
Forster	Henry Brooks
Forster	Jacobus
Forster	James
Forster	John
Forster	Joseph
Forster	Marcus
Forster	Marke
Forster	Mattheus
Forster	Matthew
Forster	Nathanael
Forster	Nathaniel
Forster	Not visible
Forster	Peter
Forster	Pexall
Forster	Pexall'
Forster	Pexallus
Forster	Reynold
Forster	Richard
Forster	Robert
Forster	Robertus
Forster	Samuel
Forster	Sinolphus
Forster	Thomas
Forster	William
Forsyth	James
Forsythe	David
Fort	Henri
Forte	William
Fortescue	Charles
Fortescue	George
Fortescue	John
Forth	John
Fortie	Richard
Fortie	Robertus
Fortrie	Isaacus
Fortrie	Johannes
Fortrie	John
Fortt	Henry
Fortune	Joseph
Fortune	Moore
Fortune	Morus
Fortune	Robertus
Forward	Joees
Forward	Johannes
Forward	John
Forward	Samuel
Forwarde	Johannes
Fosbroke	Yate
Fosbrooke	Edward
Fosbrooke	John
Fosbrooke	Thomas
Fosbrooke	Thomas Dudley
Fosbrooke	Yate
Foscutt	John
Foskett	Johannes
Foskett	John
Foskett	Thomas Moore
Foskingham	Will:
Fossan	Thomas
Fosse	Wilhelmus
Fossett	Thomas
Foster	Aaron
Foster	Anthony
Foster	Carolus
Foster	Charles
Foster	Christoferum
Foster	Christopher
Foster	Edvardus
Foster	Edward
Foster	Francis Drake
Foster	George Hill
Foster	Georgius
Foster	Guili
Foster	Guilielmus
Foster	James
Foster	Joannes
Foster	Joh.
Foster	John
Foster	Jonathan
Foster	Joseph
Foster	Joseph?
Foster	Josias
Foster	Mark
Foster	Moses
Foster	Nathaniel
Foster	Philippus
Foster	Richard
Foster	Richardus
Foster	Robertus
Foster	Sam
Foster	Samuel
Foster	Stephen
Foster	Thomas
Foster	Walter
Foster	Will:
Foster	Willelmus
Foster	William
Fosterus	Rich:
Fosterus	Richardus
Fotherbury	Edmundus
Fotherby	Edmundus
Fotherby	Georgius
Fothergill	Franciscus
Fothergill	Johanes
Fothergill	Johannes
Fothergill	John
Fothergill	Thomas
Fothergill	William
Fotheringham	William
Fouace	Stephanus
Fouace	Stephen
Foukes	William
Fouldes	Johannem
Fouler	Daniel
Fouler	Lemuelus
Fouler	Molen
Fouler	Moses
Fouler	Moseum
Fouler	William
Foulis	Da
Foulis	James
Foulke	Franciscus
Foulke	Robertus
Foulker	John
Foulkes	Edward
Foulkes	Edwardus
Foulkes	Evan
Foulkes	Henricus
Foulkes	Henry
Foulkes	John
Foulkes	Riceus
Foulkes	Richardus
Foulkes	Robert
Foulkes	Robertus
Foulkes	Thomas
Foulks	Edwardus
Foulks	Henricus
Foulks	Humphredus
Foull	Christoferus
Foull	Christopherus
Fountain	John
Fountaine	John
Fountaine	Petrus
Fountayne	John
Fourd	Daniel
Fourd	James
Fourd	Johannes
Fournay	Robert
Fournesse	Ebenezer
Fournesse	Johannes
Fournesse	John
Fournesse	Thomas
Fournier	Bernard
Fouthroppe	Johannes
Fowberie	Thomas
Fowbery	Robert
Fowell	John
Fowell	Richard
Fowerson	Gabriel
Fowke	John
Fowke	Richard
Fowkes	Anthony
Fowkes	James
Fowkes	Johannes
Fowkes	John
Fowkes	Robert
Fowks	Robertus
Fowle	Alexander
Fowle	Edward
Fowle	Fulmar Craven
Fowle	Fulwar Craven
Fowle	James
Fowle	John
Fowle	Richard
Fowle	Thomas
Fowle	Thomas Hartland
Fowle	William
Fowler	Bernard
Fowler	Chappell
Fowler	Christopherus
Fowler	Edvardus
Fowler	Edward
Fowler	Gervase
Fowler	Henricus
Fowler	Henry Bond
Fowler	Henry Robert
Fowler	Jacobus
Fowler	Johannes
Fowler	John
Fowler	Laomidon
Fowler	Lemuelus
Fowler	Mathew
Fowler	Matthaeus
Fowler	Mattheus
Fowler	Matthew
Fowler	Nathanael
Fowler	Richard
Fowler	Richardus
Fowler	Robert
Fowler	Samuel
Fowler	Samuellus
Fowler	Stephanus
Fowler	Stephen
Fowler	Thomas
Fowler	Tobias
Fowler	William
Fowles	Thomas
Fowles	Timothy
Fowling	Thomas
Fowller	R
Fowller	Richard
Fowller	Richardus
Fownes	Guilielmus
Fownes	Gulielmus
Fox	Edwardus
Fox	F.
Fox	Francis
Fox	Franciscus
Fox	Gulielmus
Fox	Helpe
Fox	Henricum
Fox	Henricus
Fox	Henry
Fox	Henrycum
Fox	Joannes
Fox	Johannes
Fox	John
Fox	Michaell
Fox	Nathaniel
Fox	Thomas
Fox	William
Foxcroft	Guilihelmus
Foxcroft	Henry
