Cler_surn	Cler_fore
Cosens	Edward Hyde
Cosens	James
Cosens	John
Cosens	Joseph
Cosens	Reyner
Cosens	William
Cosens	William Burrough
Cosewarth	Michael
Cosh	Johannes
Cosham	Adamus
Cosin	Ezekiell
Cosin	Johannes
Cosin	Richardus
Cosin	Robert
Coslebadge	Jacob
Cosnahan	Johannes
Cosnahan	John
Cosnahan	Joseph
Cosnahan	Julius
Cosowarthe	Michaelis
Cosoworthe	Michael
Cosoworthe	Michaelis
Cosser	James
Cosserat	James
Cosshe	Walter
Cossyn	Jacobus
Cossyn	Richard
Cossyn	Richardus
Cossyns	Johannes
Costabodie	Hugh
Costantine	Henricus
Costard	George
Costard	Richardus
Coste	Ricardus
Costentyne	Thomas
Coster	Arthur
Coster	Arthurus
Coster	Johannes
Coster	John
Costerd	Edward
Costerd	Edwardus
Costerdine	John
Costobadie	Henry Palliser
Costobadie	Hugh Palliser
Costobadie	Jacob
Coston	Franciscus
Cosyn	Edmund
Cosyn	Gulielmus
Cosyn	John
Cosyn	Richard
Cosyn	Williamus
Coteer	Gulielmus
Cotes	Charles
Cotes	Charles Grey
Cotes	Digbeius
Cotes	Digby
Cotes	Edmund
Cotes	Edward
Cotes	George
Cotes	Georgius
Cotes	Henry
Cotes	Johannes
Cotes	Lucas
Cotes	Luke
Cotes	Peter
Cotes	Petrus
Cotes	Richard
Cotes	Robert
Cotes	Robertus
Cotes	Septimus
Cotes	Shirley
Cotes	Thomas
Cotes	Washington
Cotes	William
Cotes	Willimo
Cotes	Willimus
Cotesford	Robert
Cotesford	Thomas
Cotesforde	Samuel
Cotesworth	Henry
Cotgrave	Willimus
Cotgreve	Ralph
Cotgrove	William
Cother	Johannes
Cother	John
Cotisford	Robertus
Cotkill	Henricus
Cotman	John
Cotman	Joseph
Cotney	Rolandus
Coton	Edward
Coton	Edwardus
Coton	George
Coton	Georgius
Coton	Richardus
Coton	William
Coton	Willimus
Cotrell	Johannes
Cott	John
Cott	Thomas
Cottam	George
Cottam	Robert
Cottell	Christopherus
Cotten	Johannes
Cotterell	Guilielmus
Cotterell	Johannes
Cotterell	John
Cotterell	Moses
Cotterell	Robert
Cotterell	Robertus
Cotterell	William
Cotterford	Robertus
Cotterill	John Horatio
Cotterill	Joseph
Cotterill	Robertus
Cotterill	Thomas
Cottes	Robert
Cottesford	Johannes
Cottesford	Robert
Cottesford	Robertus
Cottesford	Samuel
Cottesford	Samuell
Cottesford	Thomas
Cottesford	Thome
Cottesforde	Robert
Cottesmor	Thomas
Cottier	John
Cottingham	James
Cottingham	Johannes
Cottingham	Radulphus
Cottingham	Squire
Cottington	Jacobus
Cottington	James
Cottington	Johannes
Cottisford	Robertus
Cottisford	Thomas
Cottle	Christopherus
Cottle	Henry Wyatt
Cottle	James
Cottle	Johannes
Cottle	Thomas
Cottle	Wyatt
Cotton	Nathaniel
Cotton	Alexander
Cotton	Ambrose Alexander
Cotton	Barfoot
Cotton	Charles
Cotton	Charles Caleb
Cotton	Daniel
Cotton	David
Cotton	Edward
Cotton	Edwardus
Cotton	Evelyn Rowland
Cotton	Fitzherbert
Cotton	George
Cotton	George Herbert
Cotton	Georgius
Cotton	Gul.
Cotton	Gulielmus
Cotton	Henricus
Cotton	Henry
Cotton	Henry Calveley
Cotton	Henry Calverley
Cotton	Holford
Cotton	Horace Salusbury
Cotton	Humphrey
Cotton	James
Cotton	James Henry
Cotton	Johannes
Cotton	Johes
Cotton	John
Cotton	Joseph Aldrich
Cotton	Nathanael
Cotton	Nathaniel
Cotton	Reynell
Cotton	Ricardus
Cotton	Richard
Cotton	Richard Henry
Cotton	Richard Lynch
Cotton	Robert
Cotton	Robertus
Cotton	Robertus
Cotton	Roger
Cotton	Rowland
Cotton	Samuel
Cotton	Samuelis
Cotton	Shuckburgh
Cotton	Simo
Cotton	Simo.
Cotton	Simon
Cotton	Simones
Cotton	ThomA
Cotton	Thomas
Cotton	Walter
Cotton	William
Cotton	Willimo
Cotton	Willimus
Cotton	Willing
Cotton	Witting
Cottrell	Charles Jeffreys
Cottrell	Charles Jeffries
Cottrell	Charles Jeffryes
Cottrell	Clement
Cottrell	Henricus
Cottrell	Johannes
Cottrell	Richardus
Cottrell	Thomas
Cottriall	Willielmus
Cottsford	Thomas
Cottyngton	Jacobus
Cottyngton	James
Cottysforde	Thomas
Couch	Benjamin Franklin
Couch	Johannes
Couch	Johes
Couch	Thomas
Couche	Radulphus
Coucher	Johannes
Couchman	Ezekiell
Coud	Bartholomeus
Coudon	David
Couer	Gulielmus
Cougers	Noah
Coughe	Hugh
Cougott	Antonius
Coulbie	James
Coulborne	Gulielmus
Coulbrande	Johannes
Coulby	James
Coulby	Thomas
Coulcher	George
Coulcher	Martin
Coulcher	William Bedel
Coulcher	William Bedell
Coule	John
Coule	Michaelis
Coulsell	William
Coulson	Christopher
Coulson	Christophoro
Coulson	Christophorus
Coulson	Henry Tonkin
Coulson	John
Coulston	Thomas
Coulston	William
Coulter	John
Coulter	William
Coulter	Willielmus
Coulthard	George
Coulthard	Robert
Coulthard	Thomas
Coulthred	John
Coulthurst	Edward
Coulthurst	Henry William
Coulton	Christoferus
Coulton	Ffranciscum
Coulton	George
Coulton	Jacobus
Coulton	James
Coulton	Johannes
Coulton	John
Coulton	Radulphus
Coulton	Ralph
Coulton	Randolphus
Coulton	Ricardus
Coulton	Richard
Coulton	Richardus
Coulton	Robert
Coulton	Thomas
Counsell	Georgius
Counsell	Gulielmus
Couper	Arthurus
Couper	Edwardus
Couper	Johannes
Couper	John
Couperthwaite	William
Coupland	James
Coupland	Peter
Coupland	Thomas
Coupland	Willmus
Courbould	John
Courbrice	Johannes
Couridge	High
Court	Josephus
Court	William
Courtail	John
Courte alias Burdge	Johannes
Courteman	Gilbertus
Courtemyll	William
Courtenay	Charles
Courtenay	Henry
Courtenay	Henry Hugh
Courtenay	Henry Reginald
Courtenay	Kenneth
Courtenay	Peter
Courthop	Henry
Courthop	James
Courthop	William
Courthope	William
Courthopp	Jacobus
Courthopp	James
Courthoppe	Jacobus
Courtice	Johannes
Courtice	John
Courtier	Thomas
Courtis	Henricus
Courtis	Henry
Courtis	John
Courtman	Humphrey
Courtman	John
Courtman	Maunsell
Courtman	Ricardus
Courtman	Richardo
Courtman	Richardus
Courtnay	Johannes
Courtnay	John
Courtney	Gulielmus
Courtney	Henry Reginald
Courtney	John
Courtney	John Classon
Courtney	John Glassan
Courtney	Septimus
Courtney	Thomas
Couseland	Thomas
Cousins	William
Cousins?	Lewis
Couslade	Robertus
Cousynne	Robert
Couteur	Clement
Couture	William
Cove	Edward
Cove	Edward (the younger)
Cove	Morgan
Cove	Peter
Cove	Richard
Cove	Rycharde
Covel	Johannes
Covell	Gulielmus
Covell	Johannes
Covell	John
Covell	Willelmus
Covell	William
Covell	Williamus
Covell	Willielmus
Covell	Willimus
Coveney	John
Coveney	Thomas
Coventre	Egidius
Coventree	Vincentius
Coventree	William
Coventrie	William
Coventry	George
Coventry	John
Coventry	Thomas Henry
Coventry	Vincent
Coventry	Vincentius
Coventry & Lichfield	not given
Coventrye	Thomas
Cover	Richardus
Coverdale	Miles
Coverdale	Thomas
Coverley	Thomas Yale
Coverly	Thomas Yale
Covert	Carolus Ranulphus
Covert	Charles Ranulph
Covey	Charles
Covey	Edrus
Covey	Edvardus
Covey	Edward
Covey	Edwardus
Covey	John
Cowan	John
Cowappe	Edward
Coward	Christoperus
Coward	Christopherus
Coward	Edwardus
Coward	James
Coward	John
Coward	Joseph
Coward	Thomas
Coward	William
Cowarde	Edwardus
Cowborne	George
Cowbridge	Johannes
Cowche	Johannes
Cowcher	Robert
Cowchman	Edward
Cowchman	William
Cowdall	Edmund
Cowdall	Richard
Cowdall	Richardus
Cowde	Bartholomeus
Cowdell	Henry
Cowdell	Richardus
Cowdre	Thomas
Cowdrell	Henry
Cowdrey	Zacharia
Cowdrie	Thomas
Cowdron	Johannes
Cowe	James
Cowell	Franciscus
Cowell	George
Cowell	Johannes
Cowell	John
Cowell	Joseph
Cowell	Roberto
Cowell	Robertus
Cowell	William
Cowell	Willimus
Cowen	John
Cowes	Jacobus
Cowes	James
Cowes	Richard
Coweton	Radulphus
Cowett	William
Cowffe	Johannes
Cowgill	Jacobus
Cowgill	James
Cowherd	John
Cowke	Nicholaus
Cowlard	William
Cowle	Johannes
Cowle	Josiah
Cowle	Michaeli
Cowle	Theodorus
Cowley	blank
Cowley	Charles
Cowley	Daniel
Cowley	Edward
Cowley	Johannes
Cowley	Radulphus
Cowley	Thomas
Cowley	William
Cowley	Willimus
Cowling	Carolus
Cowling	Johannem
Cowling	Johannes
Cowling	Peter
Cowling	Peter Lancelot
Cowling	Peter Launcelot
Cowling	Petrus
Cowling	Stephanus
Cowling	William
Cowlinge	Johannes
Cowlinge	Petrus
Cowlinge	Stephanus
Cowlinge	Thomas
Cowlinge	Walterus
Cowlinge	Waltherus
Cowlinge	William
Cowlinge	Willimus
Cowlishaw	John
Cowlsey	Walterus
Cowlson	Thomas
Cowlson	William
Cowlton	Ralph
Cowman	William
Cownde	Henry
Cowp	Edwardus
Cowp	Roger
Cowpar	Robert
Cowpe	Adamus
Cowpe	Johannes
Cowpe	Richardus
Cowpeland	Johannes
Cowpeland	Willielmus
Cowper	Abrahamus
Cowper	Allen
Cowper	Carolus
Cowper	Charles
Cowper	David
Cowper	Edmund
Cowper	Edmundus
Cowper	Edward
Cowper	Edwardus
Cowper	Galfridus
Cowper	George
Cowper	Georgius
Cowper	Gilbertus
Cowper	henrico
Cowper	Isaac
Cowper	Isaacke
Cowper	James
Cowper	Joannes
Cowper	Johannes
Cowper	John
Cowper	Matthew
Cowper	Peter
Cowper	Petrus
Cowper	Read
Cowper	Richardus
Cowper	Ricjhardus
Cowper	Robert
Cowper	Robertus
Cowper	Rogerus
Cowper	Simo
Cowper	Spencer
Cowper	Stephanus
Cowper	Thomas
Cowper	William
Cowper	William Macquaire
Cowper	Willimus
Cowper	`Levi
Cowperthwaite	George
Cowperthwaite	Joannes
Cowperthwaite	Stephen
Cowpland	Radulphus
Cowpland	Robert
Cowpland	William
Cowplande	Nicholaus
Cowrtmyll	William
Cowse	Christoferus
Cowsey	Thomas
Cowson	William
Cowston	Edwardus
Cowsynne	Robert
Cowte	Adrianus
Cowte	Johannes
Cowte	John
Cowyn	Robertus
Cox	Alfred
Cox	Andrew
Cox	Anthony
Cox	Bartholomaeus
Cox	Bartholomeus
Cox	Beniaminus
Cox	Benjamin
Cox	Chappel
Cox	Chappell
Cox	Charles Henry
Cox	Christopher
Cox	Christopherus
Cox	Edward
Cox	Edward Bethell
Cox	Fill
Cox	Francis
Cox	Franciscus
Cox	Francus
Cox	Frederick
Cox	George
Cox	George Edward
Cox	Georgius
Cox	Guilielmus
Cox	Gulielmus
Cox	Hadley
Cox	Henricus
Cox	Hugh
Cox	Hugo
Cox	James
Cox	James Septimus
Cox	Joannes
Cox	Johannes
Cox	John
Cox	John Pope
Cox	John Sheffield
Cox	Laurentius
Cox	Leonardus
Cox	Matheus
Cox	Morgan
Cox	Not given
Cox	Petrus
Cox	Ricardus
Cox	Richard
Cox	Richard Charles
Cox	Richard Symes
Cox	Richardson
Cox	Richardus
Cox	Robert
Cox	Robert Albion
Cox	Robertt
Cox	Robertus
Cox	Samuel
Cox	Symon
Cox	Tho.
Cox	Thomas
Cox	Thomas Chamberlain
Cox	Thomas Chamberlayne
Cox	William
Cox	William Hicks
Cox	William John
Cox	William Trevelyan
Cox	Willielmus
Cox	Willimo
Cox	Willimus
Cox	Willmus
Coxall	Esdras
Coxall	Richard
Coxall	Richus
Coxe	
Coxe	Andreas
Coxe	Charles Batson
Coxe	Elizeus
Coxe	Francis
Coxe	Franciscus
Coxe	Galen
Coxe	George
Coxe	Guilielmus
Coxe	Holled
Coxe	Johannes
Coxe	John
Coxe	Jonathanus
Coxe	Laurentius
Coxe	Nathaniel
Coxe	Nathanielis
Coxe	not given
Coxe	Reglandus
Coxe	Ricardus
Coxe	Richard
Coxe	Richardus
Coxe	Roger
Coxe	Samuel
Coxe	Sem
Coxe	Thomas
Coxe	Thomas Chamberlain
Coxe	Thomas Chamberlayne
Coxe	Wilhelmus
Coxe	Willelmus
Coxe	William
Coxed	Johannes
Coxed	Thomas
Coxen	Thomas
Coxen	Willimus
Coxetur	Johannes
Coxhead	Edward
Coxhead	Joseph
Coxhead	Thomas
Coxhed	John
Coxiter	Nicholaus
Coxiter	Thomas
Coxnor	Edward
Coxon	Hamon
Coxon	John
Coxon	Mark
Coxon	Robert
Coxon	Willimus
Coxson	Leonard
Coxson	Robert
Coxwell	Charles
Coxwell	Charles Smith
Coxwell	Thomas Tracey
Coxwell	Thomas Tracy
Coxwell	William Rogers
Coy	Franciscus
Coy	Johannes
Coyauld de Sante	Petrus
Coyde	David
Coyle	James
Coyle	Miles
Coyll	Anselm
Coyne	Robert
Coyne	Samuel
Coyne	Willimus
Coyne als. Fludde	William
Coys	Johannes
Coysgame	Matthew Malthus
Coysgarne	Matthew Malthus
Coyt	Gulielmus
Coyte	Gulielmus
Coyte	James
Coyte	Tobias
Coyte	William
Coyte	Willielmus
Coytiner	Ludovicus
Coytmor	Arthur
Coytmore	Arthur
Cozens	Eduardus
Cozens	James
Cozens	Thomas
Cozens	William Burrough
Crab	Johannes
Crabb	George
Crabb	Guilielmus
Crabb	Gulielmus
Crabb	Johannes
Crabb	John
Crabb	Monk
Crabb	Nathaniel
Crabb	Willimus
Crabbe	George
Crabbe	Henry
Crabbe	John
Crabbe	John Waldron
Crabbe	Robert
Crabbe	Thomas
Crabtre	Thomas
Crabtree	Elias
Crabtree	Henricus
Crabtree	James
Crabtree	Thomas
Crabtree	William
Cracanthorpe	Joannes
Crackanthorpe	Gulielmus
Crackelt	William
Crackenthorpe	Georgius
Crackenthorpe	Gilbert
Cracket	Isaac
Crackett	Isaac
Cracroft	Benjamin
Cracroft	Bernard
Cracroft	George
Cracroft	John
Cracroft	Robert
Crad	Michael
Cradack	Thomas
Craddock	Edward
Craddock	Edwardus
Craddock	Eustace
Craddock	Johannes
Craddock	John
Craddock	Ricardus
Craddock	Richard
Craddock	Thomas
Craddock alias Ashton	Richard
Craddocke	Edwardus
Craddocke	Eustace
Craddocke	Johannes
Craddocke	John
Craddocke	Joseph
Craddocke	Morganus
Craddocke	Richus
Craddocke	Thomas
Cradock	Charles
Cradock	Christopher
Cradock	Edwardus
Cradock	Franciscus
Cradock	Gulielmus
Cradock	Johannes
Cradock	John
Cradock	Joseph
Cradock	Josephus
Cradock	Mathew
Cradock	Matthew
Cradock	Morganus
Cradock	Mountioy
Cradock	Mountjoy
Cradock	Samuell
Cradock	Thomas
Cradock	William
Cradock	Zacharia
Cradock	Zacharias
Cradock	Zachary
Cradocke	Edward
Cradocke	James
Cradocke	Johannes
Cradocke	John
Cradocke	Josephus
Cradocke	Matheus
Cradocke	Mountioy
Cradocke	Mountjoy
Cradocke	Nathaniell
Cradocke	Richus
Cradocke	Thomas
Crafford	Algerns
Crafford	Robert
Crafford	Thomas
Craford	Jacobus
Craforth	James
Crafte	Daniel
Craftes	Edwardus
Crafton	Zaretan
Crage	Robert
Cragg	Christopherus
Cragg	Georgius
Cragg	Gulielmus
Cragg	Joh'es
Cragg	Joseph
Cragg	Josephus
Cragg	Richard
Cragg	Robert
Cragg	Stephen
Cragg	William
Cragge	Christopherus
Cragge	Georgius
Cragge	Johannes
Cragge	Johes
Cragge	John
Cragge	Robertus
Cragge	Willimo
Cragge	Willimus
Craggill	Thomas
Craggis	Robertus
Craggs	William
Craicker	Johannis
Craiforde	John
Craig	Edward
Craig	Gilbertus
Craig	Guilielmus
Craig	Gulielmus
Craig	Johannes
Craig	John Hershaw
Craig	John Kershaw
Craig	William
Craige	Gulielmus
Craige	Johannes
Craige	John
Craigge	John
Craik	John
Craik	Thomas
Craikar	Johannes
Craine	Robertus
Craister	Johannes
Crakanthorke (or Crakinthorpe)	Williamus
Crakanthorpe	Georgius
Crakanthorpe	Johannes
Crakanthorpe	Johem
Crake	Johannes
Crake	Josephus
Crake	Ricardus
Crake	Willimus
Crakeanthorpe	Richardus
Crakell	Edward
Crakell	Edwardus
Crakelt	Isaac
Crakelt	Thomas Jones
Crakelt	William
Crakenthorpe	Georgius
Crakenthorpe	Johannes
Crakenthorpe	Richard
Crakenthorpe	Willimus
Crakenthorpee	Willimus
Craker	illegible
Craker	Johannes
Craker	John
Crakett	Isaac
Crakett	William
Cramer	Henricus
Cramer	John Antony
Cramer	Richard
Crampe	Nicholaus
Cramphorne	Thomas
Crampton	Matheus
Crampton	Oliverus
Crampton	Robertus
Crams	Thomas
Cranage	Thomas
Crandon	John
Crane	Charles
Crane	Charles Theomartyr
Crane	Edvardus
Crane	Edward
Crane	Edwin
Crane	Francis
Crane	George
Crane	Georgius
Crane	Guilielmus
Crane	Henricus
Crane	Henry
Crane	Job
Crane	Johannes
Crane	John
Crane	John Lockman
Crane	Joseph
Crane	Martinus
Crane	Nicholas
Crane	Robert Prentice
Crane	Samuel
Crane	Thomas
Craner	John
Craneshawe	Edwardus
Cranford	Gulielmus
Cranford	Jacobus
Cranford	Nathaniel
Cranfurd	Charles Henry
Crank	Edward
Cranke	Edvardus
Cranke	Edwardus
Cranke	John
Crankthorpe	Johannes
Cranley	Carolus
Cranmer	Edward
Cranmer	Richard
Cranmer	Robert
Cranmer	Samuel
Cranmer	Thomas
Cranshaw	Robertus
Cranshaw	Thomas
Cranshawe	Edwardus
Cranshawe	Henricus
Cranshawe	Henry
Cranston	Andreas
Cranston	Jacob
Cranston	Jacobus
Cranston	James
Cranton	Thomas
Cranwell	Adam
Cranwell	Adamus
Cranwell	John
Crapnell	Johannes
Crapon	Thomas
Crashaw	Ricardus
Crashawe	Willimus
Crask	Johannes
Craske	Henricus
Craske	Johannes
Craske	Josephus
Craske	Walter
Crasse	Willimus
Craster	Thomas
Craston	Jacobus
Cratchet	James
Crathorne	Thomas
Crauford	John
Craufurd	John
Craven	Charles
Craven	Franciscus
Craven	Henry
Craven	Isaac
Craven	Isaacus
Craven	Johannes
Craven	John
Craven	Leonard
Craven	Leonardus
Craven	Nicholas
Craven	William
Craventhorpe	Willmus
Cravett	Willimus
Cravey	Miloni
Cravon	Thomas
Crawford	Charles Henry
Crawford	Charles John
Crawford	Cornelius
Crawford	James
Crawford	Johes
Crawford	Robert
Crawford	William
Crawford	William Henry
Crawford	Willliam
Crawforth	James
Crawforth	Johannes
Crawforth	William
Crawfurd	Charles Henry
Crawfurd	John
Crawley	Charles
Crawley	Edmund Jones
Crawley	Franciscus
Crawley	Humphrey
Crawley	John Lloyd
Crawley	John Lloyd, junior
Crawley	Richard
Crawley	Thomas
Crawley	William
Crawshawe	Johannes
Crawshawe	Willimus
Crawshay	Ricardus
Crawshay	Rogerus
Cray	Abrahamus
Cray	Gulielmus
Cray	Robertus
Crayden	George
Crayfford	Willimus
Crayfforde	John
Crayford	Johannes
Crayford	John
Crayford	Robert
Crayford	Robertus
Crayforde	Johannes
Crayforde	John
Crayforth	John
Crayfourde	Johannes
Crayk	Alexander
Craykar	Timotheus
Crayker	Johannes
Crayker	Josephus
Craylier	Jos
Crayne	Nicholaus
Craynfyn	Libert
Creagh	John Bagwell
Creake	Ambrosius
Creake	Stephen
Creamer	Gulielmus
Creary	none given
Creating	Walter
Crebbin	Charles
Crebbin	James
Crebbin	Paul
Crebbin	Paulus
Crebbin	William
Crech	William
Creche	Johannes
Creche	John
Creche	William
Crede	Giles
Cree	John Robert
Creech	Johannes
Creech	Thomas
Creed	Caradocus
Creed	Cradorus
Creed	George
Creed	Gualterus
Creed	Gulielmus
Creed	Henry
Creed	Henry Knowles
Creed	Jacobus
Creed	James
Creed	Johannes
Creed	Mary
Creed	Robertus
Creed	Samuel
Creed	William
Creed	Williamus
Creede	Egidius
Creede	Hastinge
Creede	Johannes
Creede	Mary
Creede	Willimus
Creedy	Benjamin
Creeke	Johannes
Creeke	John
Creeke	Johnes
Creeke	Thomas
Creely	Thomas
Creese	Thomas
Creewse	Willimus
Creffeild	Edvardus
Creffield	Edvardus
Creffield	Edward
Creghton	Johannes
Cregoe	John
Creighton	Archibald
Creighton	John
Creighton	Robert
Creighton	Robertus
Creighton alias Creyghtone	Robert
Creightonne	Jacobus
Crekanthorp	Richardus
Creke	Alexander
Creke	Richard
Crellin	John
Crelsey	Ricardus
Cremer	Acton
Cremer	Cremer
Cremer	Gul.
Cremer	Gulielmus
Cremer	Henricus
Cremer	James
Cremer	Johannes
Cremer	John Buckle
Cremer	Nicolaus
Cremer	Robert
Cremer	Robert Marler
Cremer	Robertum
Cremer	Robertus
Cremer	Thomas
Crescet	Arthurus
Crese	John
Crese	Willimus
Creser	John
Cresfield	Edward
Cresley	Thomas
Cresner	Drugo
Crespin	Abraham John
Crespin	Daniel
Crespin	Elias
Cresse	John
Cressell	John
Cressener	Astley
Cressener	Dengonus
Cressener	Drugo
Cressener	Johannes
Cresset	Edward
Cresset	James
Cressett	Edward
Cressett	Jacobo
Cressett	Jacobus
Cressett	James
Cressey	Georgius
Cressey	Ricardus
Cressey	Robertus
Cressey	Valentinus
Cressner	Henricus
Cressner	Henry
Cresson	Richardus
Cresson	Richus
Cresswell	Daniel
Cresswell	Edward
Cresswell	Henry
Cresswell	John
Cresswell	Oswald Joseph
Cresswell	Sackville
Cresswell	Thomas Trenham
Cresswell	William
Cressy	Hugo
Cressye	Robert
Cressye	Robertus
Creswell	Edward
Creswell	Edwardus
Creswell	Francis
Creswell	Gulielmus
Creswell	Henry
Creswell	Joannes
Creswell	John
Creswell	Oswald Joseph
Creswell	Radulphus
Creswell	Ralph
Creswell	Robertus
Creswell	Samuel
Cresweller	Richard
Creswick	Joseph
Creswick	Samuel
Creswicke	Samuel
Cretyng	not given
Crew	Charles
Crew	Edvardus
Crew	Edward
Crew	Isaacus
Crew	Johannes
Crew	John
Crew	Nathaniel
Crew	Nathanielis
Crew	not given
Crew	Samuel
Crewch	James
Crewdson	Joannes
Crewe	Charles
Crewe	Charles Edward
Crewe	Edwardus
Crewe	Henry Robert
Crewe	John
Crewe	Joseph
Crewe	Nathanael
Crewe	Offley
Crewe	Ralph
Crewe	Randolph
Crewe	Randulph
Crewe	Willimus
Crewe	Willoughby
Crewer	John
Crewis	Humfrey
Crewkerne	Johannes
Crewse	Robertus
Crewse	Willimus
Crewys	George Sharland
Crewys	Walterus
Creyghton	Robertus
Creyghtone	Robertus
Creyk	Johannes
Creyk	John
Creyke	Stephen
Creyton	Robert
Cribb	John
Cribbe	John
Criblier	Claud
Cric*e	Pow** Samuel
Criche	Edward
Criche	Edwardus
Criche	Johannes
Criche	Milo
Criche	Powell Samuel
Crichelowe	Jacobus
Crichley	Jacobus
Crichlow	Henry McIntosh
Crichlowe	Radulphus
Crichton	Arthur
Crichton	Johannes
Crichton	not given
Crichton	Robert
Crichton	Robertus
Crick	Frederick Charles
Crick	Henry
Crick	Henry William
Crick	Thomas
Crickebride	Barnaby
Crickie	Samuel
Cricktone	Robertus
Cridton	Claudius
Crier	John
Crigan	
Crigan	Alexander
Crigan	Claudius
Crighton	Johannes
Crikenthorpe	Richardus
Crimes	Ameseus
Crindye	Johannes
Criplinge	Willimus
Crippe	Henry
Crippes	Johannes
Cripps	Francis
Cripps	Henry
Cripps	Johannes
Cripps	John
Cripps	Robert
Cripps	Samuel
Cripps	Thomas
Crips	Johannes
Crisp	Charles
Crisp	George
Crisp	Henricus
Crispe	Andreas
Crispe	Edwardus
Crispe	Galfridus
Crispe	Henrico
Crispe	Henricus
Crispe	Henry
Crispe	Johannes
Crispe	Richus
Crispe	Samuel
Crispe	Tobias
Crispyne	Edmundus
Crissell	Johannes
Criste	Robertus
Critchleye	Georgius
Crixe	Johanni
Crobrow	Samuel
Crochley	Richard
Crockatt	Gilbertus
Crockeford	Egidius
Crocker	James
Crocker	Johannes
Crocker	John
Crocker	Robertus
Crocket	Richard
Crockett	Matheus
Crockett	Matthew
Crockett	Robert
Crockett	Roger
Crockett	Rogerus
Crockett	Thomas
Crockette	Matheus
Crockford	Radulphus
Crockford	Rodolphus
Crode	William
Crode	Willimus
Crodwell	Thomas
Croe	Christophorus
Croe	Thomas
Crofft	Christopherus
Croft	Charles Hall
Croft	Edward
Croft	George
Croft	Guilielmus
Croft	Gulielmus
Croft	Henry
Croft	Herbert
Croft	Herbertus
Croft	James
Croft	James Halls
Croft	Johanes
Croft	Johannes
Croft	Johes
Croft	John
Croft	Richardus
Croft	Robert
Croft	Robertus
Croft	Stephen
Croft	Thomas
Croft	Thomas
Croft	Thomas Hutton
Croft	Tobias
Croft	William
Crofte	blank
Crofte	Brian
Crofte	Gabrielus
Crofte	Gilbertus
Crofte	Herbert
Crofte	Herbertus
Crofte	Johannes
Crofte	Johes
Crofte	John
Crofte	Robert
Crofte	Robertus
Crofte	Thomas
Croftes	Edward
Croftes	Johes
Croftes	Roberto
Croftes	Thomas
Crofton	Johannes
Crofts	Benjamin
Crofts	Christopher
Crofts	Daniel
Crofts	Edmund
Crofts	Guilielmmus
Crofts	Guilielmus
Crofts	Gulielmus
Crofts	Henry
Crofts	Herbert
Crofts	Johannes
Crofts	John
Crofts	John Drake
Crofts	Joseph
Crofts	Josephus
Crofts	Joshua
Crofts	Josiah
Crofts	Peter Guerin
Crofts	Thomas
Crofts	Wilhelmus
Crofts	william
Crofts	Willimus
Crokatt	Gilbert
Croke	Alexander
Croke	Edwardus
Croke	Henricus
Croke	Henry
Croke	John
Croke	Thomas
Croker	Frederick
Croker	Henry
Croker	Jacobus
Croker	James
Croker	Johannes
Croker	Symonus
Croker	Temple Henry
Crokett	Matheus
Crokford	Egidius
Crole	William John
Croly	George
Crombleholm	Richardus
Crombleholme	Richard
Crombleholme	William
Cromblehome	Richardus
Cromby	Theodorus
Cromelych	Elias
Cromleholme	Alexander
Cromp	Pierpont
Cromp	Pierrepont
Crompe	Baniamyn
Crompe	Beniamin
Crompe	Benjamin
Crompe	Egidius
Crompe	Johannes
Crompe	John
Crompe	Nicholas
Crompe	Tho
Crompe	Thomas
Crompe	William
Crompton	Burton
Crompton	Christopher
Crompton	Gilbert Samuel
Crompton	Jacobus
Crompton	Jeremias
Crompton	Johannes
Crompton	John
Crompton	Josephus
Crompton	Richardus
Crompton	Richus
Crompton	Robert
Crompton	Robertus
Crompton	Thomas
Crompton	Walter
Crompton	William
Crompton	Willimus
Cromwell	George
Cromwell	Philippus
Cromwell	Willimus
Crondall	Nicholaus
Crone	Johannes
Cronkshaw	John
Cronkshaw	Nathanielis
Cronocke	Johannes
Cronshaw	John
Cronshay	Robertus
Crooch	Isaac
Crook	Banks
Crook	Charles
Crook	Harker
Crook	Henry Simon Charles
Crook	Jacobus
Crook	Josephus
Crook	Samuel
Crook	Samueles
Crook	Samuelis
Crook	Simon
Crook	Simonus
Crookbain	Henry
Crooke	Carolus
Crooke	Charles
Crooke	Charolus
Crooke	Edmundus
Crooke	Edwardus
Crooke	Frederick
Crooke	Frederick Augustus
Crooke	Gulielmo
Crooke	Gulielmus
Crooke	Harker
Crooke	Henry
Crooke	Hugo
Crooke	Jacobus
Crooke	Johannes
Crooke	Johes
Crooke	John
Crooke	Richardus
Crooke	Robert
Crooke	Samuel
Crooke	Thomas
Crooke	William
Crookebain	Thomas
Crookhall	John
Crookshank	Arthur
Crookshank	George
Crookshank	George Chichester
Croom	Jacobus
Croom	James
Croome	Jacobus
Croome	John
Croome	Robert
Croome	Thomas
Croompe	Thomas
Croonfield	Henrico
Croote	Johannes
Crop	Jacobus
Cropley	Edward Hatch
Cropley	Edwardus
Cropley	Johannes
Cropley	William
Cropley	William Heaton
Cropman	Francis Geach
Cropmton	Willimus
Cropp	Richardus
Cropper	Hugh
Cropper	Jonah
