Cler_surn	Cler_fore
Agland	Edvardus
Aglionby	Georgius
Aglionby	Henricus
Agnew	Andreas
Agnew	John
Agutter	William
Ahier	John Thomas
Ahrood	Clement
Aickrigg	Willimus
Aiery	Thomas
Aikridge	John
Aileworth	William
Ailiff	Robert
Ailmer	Johannes
Ailmer	John
Ailmer	Theophilus
Ailway	Hugh
Aimard	Daniel
Ainge	Josephus
Ainger	Thomas
Ainger	William
Ainscough	Thomas
Ainslei	Gilbert
Ainsley	Willielmus
Ainslie	George
Ainslie	Gilbert
Ainslie	Henry Ford
Ainslie	William
Ainsworth	Henry
Ainsworth	Johannes
Ainsworth	Michael
Ainsworth	Robertus
Ainsworth	Samuelis
Ainsworth	Thomas
Ainsworth	Willamus
Ainsworth	Willimus
Airay	Gulielmus
Airay	Johannes
Airay	Johes
Airay	William
Airay	Willimus
Aire	Rolandus
Airey	Henry Holme
Airey	John
Airey	Philip
Airey	Thomas
Airey	William
Airey	Willimus
Airson	John
Airson	Thomas
Airson	William
Airton	Edvardus
Airy	William
Airy	Willielmus
Aiscough	Henry
Aish	Fidelis
Aishford	Edmundus
Aishford	Rogerus
Aishley	Thomas
Aishton	Willimus
Aishweek	Gulielmus
Aiskett	Johannes
Aiskew	John
Aislabie	Gulielmus
Aislabie	William
Aislabie	William John
Aislaby	Gulielmus
Aitchison	David
Aitkens	Robert Ellis
Aitone	George
Aked	William
Akehurst	Alexander
Akenzie	Aneas
Akenzie	illegible
Akeroide	John
Akeroyde	Samuelus
Akeroyde	Thomas
Akers	Isaac Dupuy
Akinson	John Breeks
Akroyd	Jonathan
Alambrige	Nicholaus
Alambryge	Nicholaus
Alanby	Robertus
Alanson	Dionisius
Alanson	Edvardus
Alanson	Jacobum
Alanson	Joseph
Alanson	Josephus
Alanson	Richard
Alanson	Robertus
Alar	Lawrentius
Alardes	David
Alban	Thomas
Albart	Johannes
Albert	Josephus
Albert	Nathaniel
Albert	Thomas
Albery	Johannes
Albin	Christophorus
Albinus	Nicholaus
Albright	Gulielmus
Albrighte	Johannes
Albrighte	Willmus
Albyn	Johannes
Alchen	Johannes
Alchin	Eadwardus
Alchon	Edwardus
Alchorn	Carolus
Alchorne	Edwardus
Alcock	Charles
Alcock	Christopher
Alcock	Edwin
Alcock	Gilbertus
Alcock	J  S
Alcock	Joh
Alcock	Johannes
Alcock	John
Alcock	Laurentus
Alcock	Lawrentius
Alcock	Petrus
Alcock	Thomam
Alcock	Thomas
Alcock	William
Alcock	Williamus
Alcocke	Gilbertus
Alcocke	Johannes
Alcocke	Laurentius
Alcocke	Lawrentius
Alcocke	Robert
Alcocke	Thomas
Alcoke	Joannes
Alcoke	Johannes
Alcort	Edwin
Alcroft	Charles
Aldaye	Thomas
Aldcock	Thomas
Alden	Johannes
Alden	Thomas
Alder	Edward Thomas
Alder	Gilbert
Alder	Johannes
Alder	William
Alderley	Rob'tus
Alderman	Francis Charles
Alderne	Franciscus
Alderne	Fraunciscus
Alders	Jacobus
Aldersey	Samuel
Alderson	Barnabas
Alderson	Christopher
Alderson	Christopher Westby
Alderson	Edmund
Alderson	Edward
Alderson	George
Alderson	Gulielmus
Alderson	Jacobus
Alderson	John
Alderson	Jonathan
Alderson	Joseph
Alderson	Martinus
Alderson	Richardus
Alderson	Robert Jervis Coke
Alderson	Samuel Hurry
Alderson	William
Alderson	William Thompson
Aldertone	Galfridus
Aldeworthe	Johannes
Aldford	Edwardus
Aldham	Johannes
Aldhouse	Alleyn
Aldhouse	Stephen
Aldington	William
Aldinson	Willimus
Aldisworth	John
Aldred	Jacobus
Aldred	Johannes
Aldred	John
Aldric	Johannes
Aldrich	Charles
Aldrich	Franciscus
Aldrich	Georgius
Aldrich	Henricus
Aldrich	Jacobus
Aldrich	John Cobbold
Aldrich	Pelham Stanhope
Aldrich	Simon
Aldrich	Stephanus
Aldrich	Stephen
Aldrich	William
Aldrich	William Wogan
Aldrick	Henricus
Aldridge	James
Aldridge	Joseph
Aldridge	Richardus
Aldritche	Thomas
Aldrson	Christopher
Aldus	Edward
Aldus	Johannes
Aldus	Samuel
Aldus	Thomas
Aldus	Williamus
Aldwin	Johannes
Aldworth	Gulielmus
Aldworth	Johannes
Aldworth	Nathaniel
Aldworth	Nathaniell
Aldworth	William
Aldye	Edwardus
Alecrofte	Johannes
Alen	Henricus
Alen	Thomas
Alen	Willelmus
Alens	Hugh
Alenson	Johannes
Alenson	Marmaduke
Alensonne	Johannes
Alesbie	Samuel
Alesby	Samuel
Alexander	Beniamin
