Cler_surn	Cler_fore
Clifford	Anthony
Clifford	Henry
Clifford	Thomas
Clifford	Thomas
Clipsham	Franc
Clive	Benjamin
Clopton	Anth
Clough	Jonathan
Clubb	John
Cluet	Ric
Cluttinge	Osmund
Clutton	Ralph
Coackley	Thomas
Cobb	John
Cobden	Edward
Cobden	Richard
Coche	Johannes
Cockburn	John
Cockburn	William
Cocke	Samuel
Cockeram	Williamus
Cockerell	Daniel
Cockett	John
Cockraine	Will
Cocks	Robert
Cockshutt	Thomas
Cockshutt	Thomas
Codd	Thomas
Codrington	Richard
Coga	Nathaniel
Cogan	John
Cogan	John
Cogger	Thomas
Coke	Georg
Coke alias Bertyn	Alan
Coke alias Bertyn	Alan
Coker	Edmund Ludlow
Colbatch	John
Colby	Thomas
Colbye	Thomas
Cole	Brian
Cole	Jacob
Cole	Joh
Cole	John
Cole	Nathaniel
Cole	Nathaniel
Cole	Potter
Cole	Robert
Cole	Robert
Cole	Thomas
Cole	Thomas
Cole	Thomas
Cole	Thomas
Colebron	Richard
Coleire	Richard
Coleire	Richard
Coles	Christopher
Coles	not given
Coles	Thomas
Coles	Thomas
Colf	Abraham
Colfe	Abraham
Colfe	Isaac
Colfe	Isaac
Colfe	Isaac
Colfe	Isaac
Collard	Robert
Colley	Thomas
Colley	Thomas
Collier	George
Collier	George
Collier	Henry
Collier	John
Collier	John
Collier	Robert
Collies	Christopherus
Collington	Nathaniel
Collingwood	Robert
Collins	Daniel
Collins	Daniel
Collins	Daniel
Collins	Daniel
Collins	Joh
Collins	John
Collins	Nich
Collins	Nich
Collins	Ric
Collins	Robert
Collins	Samuel
Collins	Thomas
Collins	Timothy
Collinson	Richardus
Collison	Will
Collyer	Will
Collyer	William
Colman	Henry
Colmore	Math
Colnett	Jacobus
Colton	Witting
Columbine	Joh
Combar	Thomas
Commeliche	Elie
Compton	Henry
Compton	Henry
Comyn	Roger
Conant	John
Conant	Samuel
Conaway	John
