Cler_surn	Cler_fore
Barret	Thomas
Barret	Thomas
Barret	Thomas
Barret	Thomas
Barret	Thomas
Barret	Thomas
Barrett	Adam
Barrett	Christopher
Barrett	Christopher
Barrett	Edward
Barrett	Edward
Barrett	Edward
Barrett	Edward
Barrett	Edwardus
Barrett	Edwardus
Barrett	Edwardus
Barrett	Edwardus
Barrett	George
Barrett	Georgius
Barrett	Georgius
Barrett	Georgius
Barrett	Georgius
Barrett	Georgius
Barrett	Georgius
Barrett	Guilielmus
Barrett	Guilielmus
Barrett	Gulielmus
Barrett	Henricus
Barrett	Hugo
Barrett	Hugo
Barrett	Jacobus
Barrett	Jacobus
Barrett	Jacobus
Barrett	James
Barrett	James
Barrett	Johannes
Barrett	Johannes
Barrett	Johannes
Barrett	Johannes
Barrett	Johannes
Barrett	Johannes
Barrett	John
Barrett	John
Barrett	John
Barrett	John Casebow
Barrett	John Casebow
Barrett	John Casebow
Barrett	Jonathan Tyers
Barrett	Michael
Barrett	Michael
Barrett	Michael
Barrett	Milo
Barrett	Milo
Barrett	Milo
Barrett	Onslow
Barrett	Petrus
Barrett	Ricardus
Barrett	Robert
Barrett	Serenus
Barrett	Stephen
Barrett	Stephen
Barrett	Stephen
Barrett	Thomas
Barrett	Thomas
Barrett	Thomas
Barrett	Thomas
Barrett	Thomas
Barrett	Thomas
Barrett	Thomas
Barrett	William
Barrett	William
Barrett	William
Barrett	William
Barrett	William Tandey
Barrett	William Tandy
Barrewell	Guilielmus
Barrewell	Guilielmus
Barrick	Robert
Barrick	Robert
Barrie	Johannes
Barriffe	Robertus
Barringer	Thomas
Barrington	George
Barrington	Lowther John
Barrington	Lowther John
Barrington	Richard
Barrington	Richard
Barrington	Richardus
Barrington	Richardus
Barrington	Shute
Barrington	Thomas
Barritt	John
Barrodale	Thomas
Barrodale	Thomas
Barrodale	Thomas
Barrodale	Thomas
Barroe	Edwardus
Barroll	John
Barroll	William
Barroll	William
Barron	Anthony
Barron	Carolus
Barron	Georgius
Barron	Georgius
Barron	Hugo
Barron	Joh'es
Barron	Johannes
Barron	John
Barron	John Augustus
Barron	John Augustus
Barron	John Augustus
Barron	John Augustus
Barron	Robert
Barron	Robert
Barron	Robertum
Barron	Robertum
Barron	Robertus
Barrot	Johannes
Barrott	Nicholaus
Barrow	Anthony
Barrow	Anthony
Barrow	Anthony
Barrow	Antonius
Barrow	Benjamin
Barrow	Edward
Barrow	Francis
Barrow	Francis
Barrow	Francis
Barrow	George Neale
Barrow	George Neale
Barrow	George Neale
Barrow	George Neale
Barrow	George Stammers
Barrow	George Stammers
Barrow	George Stammers
Barrow	George Stammers
Barrow	George William
Barrow	Guilielmus
Barrow	Guilielmus
Barrow	Henricus
Barrow	Jacobus
Barrow	Jacobus
Barrow	James
Barrow	James
Barrow	James
Barrow	James
Barrow	John
Barrow	John
Barrow	John
Barrow	John
Barrow	John
Barrow	John
Barrow	John
Barrow	John
Barrow	Thomas
Barrow	Thomas
Barrow	Thomas
Barrow	William
Barrow	William
Barrowe	Hugh
Barrowe	Hugh
Barrowe	Isaacus
Barrowe	Williamus
Barrowes	Chroferus
Barrowes	John
Barrowes	John
Barrowes	Thomas
Barrs	George
Barry	Augustus
Barry	Benjamin
Barry	Charles
Barry	Charles Brent
Barry	Charles Brent
Barry	Edmund
Barry	Edward
Barry	Francis
Barry	Franciscum
Barry	Franciscus
Barry	Gains
Barry	Gaius
Barry	Geo:
Barry	George
Barry	George
Barry	Georgius
Barry	Henry
Barry	Henry
Barry	Henry William
Barry	Henry William
Barry	James
Barry	James
Barry	James
Barry	Martin
Barry	Martin
Barry	Nathanielis
Barry	Ni.
Barry	Nicholaus
Barry	Richard
Barry	Richardus
Barry	Richardus
Barry	Robert
Barry	Robertus
Barry	Robertus
Barry	Samuel
Barry	Samuel
Barry	Vincentius
Barry	Vincentius
Barry	William
Barry	William
Barrye	Henricus
Barrye	Johannes
Barrye	Thomas
Barsham	Philip
Barsham	Philip
Barsham	Thomas
Barstard	Johannes
Barstow	Francis
Barstow	Francis
Barstow	Thomas
Barstow	Thomas
Bartelet alias Hancock	Willimus
Bartelet alias Hancock	Willimus
Bartelett	Ricardus
Bartelett	Willimus
Bartelette	Johannes
Barten	Philip
Barter	Charles
Barter	Charles
Barter	Georgius
Barter	Georgius
Barter	Georgius
Barter	Gulielmus
Barter	Gulielmus
Barter	Robert Speckett
Barter	William
Barter	William
Barter	William
Barter	William
Barter	William
Barter	William Brudenell
Barter	William Brudenell
Barthlett	Anthonius
Barthlomew	William
Bartholemew	Moses Hodges
Bartholemew	Moses Hodges
Bartholemew	Robertus
Bartholemew	William
Bartholmew	Richard
Bartholomew	
Bartholomew	Johannes
Bartholomew	John
Bartholomew	Robert
Bartholomew	Robertus
Bartholomew	William
Bartholomew	William
Bartie	Frederick
Bartilmewe	Anthonius
Bartilmewe	Anthonius
Bartilmewe	Ricardus
Bartin	Philippus
Bartlam	John
Bartlam	John
Bartlam	Thomas
Bartlemewe	Johannes
Bartlet	Richardus
Bartlet	William Oldfield
Bartlett	Deane
Bartlett	Deane
Bartlett	Gulielmus
Bartlett	Gulielmus
Bartlett	Johannes
Bartlett	Johannes
Bartlett	Johannes
Bartlett	Johannes
Bartlett	John
Bartlett	John
Bartlett	Nathaniel
Bartlett	Nathaniel
Bartlett	Nathaniel
Bartlett	Richardus
Bartlett	Robert John
Bartlett	Thomas
Bartlett	Thomas
Bartlett	Thomas
Bartlett	Thomas Oldfield
Bartlett	Wilhelmus
Bartlett	William
Bartlett	William
Bartlett	William Oldfeld
Bartlett	William Oldfield
Bartlett	Willimus
Bartman	William
Barton	Baptist Neal
Barton	Baptist Noel
Barton	Baptist Noel
Barton	Baptista Noel
Barton	Benjamin
Barton	Benjamin
Barton	Catts
Barton	Charles
Barton	Charles
Barton	Charles
Barton	Charles
Barton	Charles
Barton	Charles
Barton	Charles
Barton	Charles
Barton	Charles
Barton	Charles
Barton	Charles Cutts
Barton	Charles Cutts
Barton	Cutts
Barton	David
Barton	Edward
Barton	Edward
Barton	Galfridus
Barton	Galfridus
Barton	Geoffrey
Barton	Geoffrey
Barton	Geoffrey
Barton	George
Barton	George
Barton	Godfrey
Barton	Guilelmus
Barton	Gulielmus
Barton	Gulielmus
Barton	Gulielmus
Barton	Gulielmus
Barton	Gulielmus
Barton	Gulielmus
Barton	Gulielmus
Barton	Gulielmus
Barton	Guliemus
Barton	Henricus
Barton	Henricus
Barton	Henry
Barton	Henry
Barton	Henry
Barton	Henry
Barton	Hugo
Barton	Isaac
Barton	James
Barton	James
Barton	James
Barton	James
Barton	James
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	Johannes
Barton	John
Barton	John
Barton	John
Barton	John
Barton	John
Barton	John Lake
Barton	John Lake
Barton	Joseph
Barton	Josephus
Barton	Matteus
Barton	Matthew
Barton	Matthew
Barton	Matthew
Barton	Matthew
Barton	Montagu
Barton	Montagu
Barton	Montagu
Barton	Montague
Barton	Philip
Barton	Philip
Barton	Philip
Barton	Philip
Barton	Philip
Barton	Philip
Barton	Philip
Barton	Philip
Barton	Philip
Barton	Philip
Barton	Philippus
Barton	Philippus
Barton	Philippus
Barton	Philippus
Barton	Ricardus
Barton	Richard
Barton	Richard
Barton	Robinson Shuttleworth
Barton	Roger
Barton	Roger
Barton	Samuel
Barton	Samuel
Barton	Samuel
Barton	Samuel
Barton	Samuel
Barton	Samuelis
Barton	Simon
Barton	Thomam
Barton	Thomas
Barton	Thomas
Barton	Thomas
Barton	Thomas
Barton	Thomas
Barton	Thomas
Barton	Thomas
Barton	Thomas
Barton	Thomas
Barton	Thomas
Barton	William
Barton	William
Barton	William
Barton	William
Barton	William
Barton	William
Barton	Willimus
Barton	Willimus
Bartonne	Brianus
Bartram	Johannes
Bartrum	Joseph Plura
Bartrum	Joseph Plura
Bartrum	Joseph Plura
Bartrum	Joseph Plura
Barttam	Thomas
Barttelot	Walter
Barttelot	Walter
Barwell	Edmundus
Barwell	Edmundus
Barwell	Edmundus
Barwell	Matthew
Barwick	Anthony
Barwick	Anthony
Barwick	Beniamus
Barwick	Benjamin
Barwick	Henry
Barwick	John
Barwick	John
Barwick	John
Barwick	Richard
Barwick	Robertus
Barwick	Robertus
Barwick	Robertus
Barwick	Samuel
Barwick	Samuel
Barwick	Thomas
Barwick	Thomas Marlow
Barwick	Thomas Marlow
Barwick	William
Barwick	William
Barwick	Williamus
Barwicke	Beniamus
Barwicke	Johannes
Barwicke	Johannes
Barwicke	Nicholaus
Barwicke	Robertus
Barwicke	Williamus
Barwis	John
Barwis	John
Barwis	John
Barwise	Benjamin
Barwise	Benjamin
Barwise	John
Barwise	Joseph
Barwise	Joseph
Barwise	Joseph
Barwise	Joseph
Barwise	Joseph
Barwyck	Arthurus
Barwyck	Arthurus
Barwyck	Arthurus
Barwyck	Johannes
Barwycke	Stephanus
Barwyke	Johannes
Basbie	Richardus
Bascley	Thomas
Basden	Thomas
Basden	Thomas
Base	Mattheus
Base	Williamus
Baseley	Carolus
Baseley	Carolus
Baseley	Henry
Baseley	Henry
Baseley	Thomas
Baseley	Thomas
Baseley	William
Basford	Robertus
Basford	Robertus
Basford	Samuelus
Basil	Timotheus
Basill	Edvardus
Basill	Edvardus
Basill	Timotheus
Basire	Isaac
Basire Gallum	Isaac
Baskervile	Randolphus
Basket	John
Basket	John
Baskett	John
Baskett	John
Baskett	John
Baskett	John
Baskett	John
Baskett	John
Baskett	Kingsman
Baskett	Kingsman
Baskett	Richard
Baskett	Richard
Baskett	Richard
Baskett	Robert
Baskett	Robert
Baskett	Robert
Baskett	Robert
Baskett	Robert Russel
Baskett	Robert Russell
Baskett	Robert Russell
Baskett	Robert Russell
Baskett	Samuel
Baskett	Samuel
Baskett	Samuelem
Baskett	Thomas
Baskett	Thomas
Baskett	William
Baskett	William
Baskett	William
Basley	Daniel
Basley	Daniel
Basnet	Nathanielis
Basnet	Nathanielis
Basnet	Thomas Still
Basnett	John
Basnett	John
Basnett	Peter
Basnett	Peter
Basnett	Richard
Bass	Edward
Bass	Edward
Bass	John
Bass	John
Bassavern	Gualterus
Basse	Philippus
Basse	Williamus
Bassell	John
Basset	
Basset	Franciscum
Basset	Henricus
Basset	Johannes
Basset	Johannes
Basset	John
Basset	Josephus
Basset	Josephus
Basset	Radulfus
Basset	Richardum
Basset	Tho
Basset	William
Bassett	Alexander
Bassett	Carolus
Bassett	Carolus
Bassett	Christopher
Bassett	Christopher
Bassett	Christopher
Bassett	Christopher
Bassett	Christopher
Bassett	George
Bassett	George
Bassett	Gul.
Bassett	Gulielmus
Bassett	Gulielmus
Bassett	Gulielmus
Bassett	Henricus
Bassett	Henricus
Bassett	Henry
Bassett	Henry
Bassett	Isaac
Bassett	Isaac
Bassett	Isaac
Bassett	Johannes
Bassett	Johannes
Bassett	Johannes
Bassett	Johannes
Bassett	John
Bassett	John
Bassett	John
Bassett	Miles
Bassett	Miles
Bassett	Radulphus
Bassett	Richard
Bassett	Richard
Bassett	Stephanus
Bassett	Stephenus
Bassett	William
Bassett	William
Bassett	William
Bassett	William
Bassett	William
Bassett	William
Bassett	William
Bassett	Willielmus
Bassett	Willimus
Bassett	Willimus
Bassingthwait	Johannes
Bassingthwait	Johannes
Bassnett	Richard
Bassnett	Richard
Bastabell	Jacobus
Bastard	Johannes
Bastard	Johannes
Bastard	John
Bastard	John
Bastard	Philemon Pownell
Bastard	Philemon Pownell
Bastard	Philemon Pownoll
Bastard	Philemon Pownoll
Bastard	Richardus
Bastard	Richardus
Bastard	Richardus
Bastard	Richardus
Bastard	Sampson
Bastard	Sampson
Bastard	Thomas
Bastarde	Thomas
Bastarde	Thomas
Bastarde	Thomas
Bastian	Edmundus
Baston	Richard
Baston	Richardus
Baston	Richardus
Batceheler	Thomas John
Batcheler	Horatio Beever
Batcheler	Horatio Beevor
Batcheler	Horatio Beevor
Batcheler	Horatio Beevor
Batcheler	Thomas John
Batcheler	Thomas John
Batcheler	William
Batchell	Gulielmus
Batcheller	Gulielmus
Batcheller	Paul
Batcheller	Paul
Batcheller	Paul
Batcheller	Paulus
Batchellor	Edward William
Batchellor	Paul
Batchellor	William
Batchellor	William
Batchelor	John
Batchelor	John
Batchelor	John
Batchelor	John
Batchelor	Joseph
Batchelor	Samuel
Batchelor	Samuel
Batchelor	Thomas
Batchelor	William
Batchelor	William
Batchler	Johannes
Batchler	Johannes
Batchler	Richard
Batchlor	Richard
Bate	Abraham
Bate	Alexander
Bate	Edward
Bate	Edward
Bate	Edwardus
Bate	Elias
Bate	Henry
Bate	Henry
Bate	Henry
Bate	Henry
Bate	Henry
Bate	Henry
Bate	Jacobum
Bate	Jacobum
Bate	Jacobus
Bate	Jacobus
Bate	Johannes
Bate	Johannes
Bate	Johannes
Bate	Johannes Nathaniel
Bate	Julius
Bate	Julius
Bate	Matheus
Bate	Mattheus
Bate	Mattheus
Bate	Mattheus
Bate	Mattheus
Bate	Mattheus
Bate	Michaell
Bate	Nathanielem
Bate	Radulphus
Bate	Richard
Bate	Richard
Bate	Richard
Bate	Richard
Bate	Richard
Bate	Richard
Bate	Richard
Bate	Richardus
Bate	Robertus
Bate	Thomas
Bate	Thomas
Bate	Thomas
Bate	Thomas
Bate	Thomas
Bate	Thomas
Bate	William
Bateman	Edmund
Bateman	Edmund
Bateman	Edmund
Bateman	Edmund
Bateman	Edmund Hazelrig
Bateman	Gregory
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	Johannes
Bateman	John
Bateman	John
Bateman	John
Bateman	John Bateman
Bateman	John Bateman
Bateman	Joseph
Bateman	Joseph
Bateman	Josiah
Bateman	Josiah
Bateman	Lawrence
Bateman	Mallet
Bateman	Mallett
Bateman	Mallett
Bateman	Radulphus
Bateman	Ricardus
Bateman	Ricardus
Bateman	Richard
Bateman	Richard
Bateman	Richard Thomas
Bateman	Richardus
Bateman	Richardus
Bateman	Samuel
Bateman	Samuel
Bateman	Samuel
Bateman	Samuel
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	Thomas
Bateman	William
Bateman	William
Bateman	William
Bateman	William
Bateman	William
Bateman	Wynne
Batersby	Thomas
Bates	Abrahamus
Bates	Abrahamus
Bates	Andreas
Bates	Charles Cecil
Bates	Charles Cecil
Bates	Edward
Bates	Edward
Bates	George Fenn
Bates	George Ferne
Bates	Henry
Bates	Jeremia
Bates	Jeremias
Bates	John
Bates	John
Bates	John
Bates	John
Bates	John
Bates	John
Bates	John
Bates	John Ellison
Bates	John Ellison
Bates	John Sampson
Bates	Peter
Bates	Peter
Bates	Petrus
Bates	Petrus
Bates	Ralph
Bates	Ralph
Bates	Robert
Bates	Robert
Bates	Robert
Bates	Robertum
Bates	Robertus
Bates	Rogerus
Bates	Rogerus
Bates	Thomas
Bates	Thomas
Bates	Thomas
Bates	Thomas
Bates	Thomas
Bates	Trubshaw
Bates	Trubshaw
Bates	White
Bates	White
Bates	William
Bates	William
Bateson	Peter
Bateson	Petrus
Bateson	Petrus
Bateson	Thomas
Bateson	Thomas
Bateson	Thomas
Bateson	Thomas
Bateson	William
Bateson	William
Batfield	John
Bathe	William
Bathe	William
Bather	Edward
Bather	Edward
Bather	John
Bather	John
Bathern	Richardus
Batherst	Stephen
Bathie	Francis
Bathie	Francis
Batho	Robertus
Batho	Samuel
Batho	Samuel
Bathoe	Tobias
Bathoo	Robertus
Bathurst	Alan
Bathurst	Allen
Bathurst	Charles
Bathurst	Charles
Bathurst	Charles
Bathurst	Charles
Bathurst	Edvardus
Bathurst	Henry
Bathurst	Henry
Bathurst	Henry
Bathurst	Richard
Bathurst	Richard
Bathurst	Robert
Bathurst	Robert
Bathurst	Robert
Bathurst	Robert
Bathurst	Robert
Bathurst	Robert
Bathurst	Theodorus
Bathurst	Thomas
Bathurst	Thomas
Bathurst	Walter Apsley
Bathurst	Walter Apsley
Bathurst	William Hiley
Bathurst	William Hiley
Bathurst	William Hiley
Batie	Michaell
Batley	William Lashmar
Batley	William Lashmar
Batman	Thomas
Batman	Thomas
Batman	Thomas
Batnor	Johnnis
Batnor	Johnnis
Baton	William
Batson	Edmondus
Batson	Edmondus
Batson	Leonardus
Batson	Nathanus
Batt	Charles King
Batt	Charles William
Batt	Johannes
Batt	Michael
Batt	Robert
Batt	Robert
Batt	Samuel
Batt	Samuel
Batt	Samuel
Batt	Samuel
Batt	Simon
Batt	Timotheus
Batt	Timotheus
Batt	William
Batte	Cristoferus
Batte	Cristoferus
Batte	Richardus
Batteley	Charles
Batteley	Johannes
Batteley	Samuel
Batteley	William
Batteley	William
Batteley	William
Batteley	William
Battell	Affabel
Battell	Affabell
Battell	Assabell
Battell	Assabell
Battell	Gul.
Battell	Gul.
Battell	Gulielmum
Battell	Gulielmus
Battell	Radulphus
Battell	Radulphus
Battell	Rolandus
Battell	Samuel Ellis
Battell	William
Battell	William
Battely	Charles
Battely	Johannes
Battely	Johannes
Battely	Johannes
Battely	Oliver
Battely	Oliver
Battely	Samuel
Battely	Waldgrave
Battely	Waldgrave
Batten	Edward
Batten	Edward
Batten	Edwardus
Batten	Edwardus
Batten	Edwardus
Batten	Henricus
Batten	Henricus
Batten	Henricus
Batten	Henricus
Batten	Henricus
Batten	Henricus
Batten	Joseph Hallet
Batten	Joseph Hallett
Batten	Samuel Ellis
Batten	Samuel Ellis
Batten	Samuel Ellis
Batterfeild	Henricus
Battersbie	Anthonius
Battersbie	Anthonius
Battersby	Edmundus
Battersby	Edmundus
Battersby	Johannes
Battersby	Johannes
Battersby	Johannes
Battersby	Johannes
Battersby	John
Battersby	R
Battersby	Thomas
Battersby	William
Batteshill	Willimus
Batteson	Philip
Batteson	Philip
Battey	Edwardus
Battie	Christoferus
Battie	Cristoferus
Battie	Edvardus
Battie	Johannes
Battie	Johannes
Battie	Michaell
Battie	Michaelus
Battie	Richardus
Battie	Richardus
Battie	Williamus
Battins	Edward
Battiscombe	Henry
Battiscombe	Henry
Battiscombe	Robert  Samuel
Battiscombe	Robert James
Battiscombe	William
Battiscombe	William
Battishall	Jonathan
Battishall	Jonathan
Battishill	Henricus
Battishill	Jonathan
Battishill	Jonathan
Battishill	Willimus
Battle	Rowland
Battlell	Radulphus
Battner	Richardus
Battshill	Henricus
Batty	Adamus
Batty	Adamus
Batty	Charles
Batty	Edmund
Batty	Edwardus
Batty	Gamaliel
Batty	Henricus
Batty	Jacobus
Batty	Jacobus
Batty	John
Batty	Thomas
Batty	William
Battyn	Edwardus
Batwell	Daniel
Batwell	Daniel
Baty	Richard
Baty	Richard
Baty	Richard
Baty	Richard
Baty	Richard
Baty	Robert
Baty	Robert
Baty	William
Baty	William
Baty	William
Baty	William
Baudan	Petrus
Bauford	William
Baugh	Edward
Baugh	Edward
Baugh	Job Walker
Baugh	Job Walker
Baugh	Richard
Baugh	Richard
Baugh	Richard
Baugh	Thomas
Baugh	Thomas
Baunton	Hugo
Baurghe	Mathias
Bauyer	Edvardus
Bave	Antonius
Bave	Antonius
Bave	Antonius
Bavens	Johhanes
Baverstock	William
Bawcock	Hugo
Bawdawyn	Laurens
Bawden	Humphry
Bawden	Humphry
Bawden	Joshua
Bawden	Joshua
Bawden	Mark
Bawden	Mark
Bawden	Richard
Bawden	Richard
Bawden	Thomas
Bawden	Wilhelmus
Bawderick	Johannes
Bawderick	Johannes
Bawderick	Thomas
Bawderick	Thomas
Bawdewyn	Laurentius
Bawdon	Johannes
Bawdon	Johannes
Bawdrick	Thomas
Bawdrick	Thomas
Bawdry	Hamon
Bawdry	Hamon
Bawdrye	Thomas
Bawdwen	Walter
Bawdwen	Walter
Bawdwen	William
Bawdwen	William
Bawdwine	Johannes
Bawdwyn	Williamus
Bawmford	Jacobus
Bawn	Thomas
Bawn	Thomas
Bawtersbye	Willelmus
Bawtersbye	Willimus
Bawtree	Harvey
Bawtree	Harvey
Bawtree	Harvey
Bawtree	Harvey
Bawtree	John
Bawtree	John
Bawtry	Harmonius
Bawtry	Harmonius
Bawtrye	Robertus
Bax	John
Bax	John
Baxster	Joannes
Baxster	Joannes
Baxster	Joannes
Baxster	Joannes
Baxster	Joannes
Baxter	Adam
Baxter	Edvardus
Baxter	Edvardus
Baxter	Humphrey
Baxter	Humphrey
Baxter	James
Baxter	Johannes
Baxter	Johannes
Baxter	Johannes
Baxter	Johannes
Baxter	John
Baxter	John
Baxter	John
Baxter	John
Baxter	John
Baxter	John Alexander
Baxter	John Alexander
Baxter	Martyn
Baxter	Martyn
Baxter	Ricardus
Baxter	Richard
Baxter	Richard
Baxter	Robert William
Baxter	Robert William
Baxter	Robertus
Baxter	Robertus
Baxter	Thomas
Baxter	Thomas
Baxter	Thomas
Baxter	Thomas
Baxter	Thomas
Baxter	Thomas
Baxter	William
Baxter	William
Baxter	Williamus
Baxter	Williamus
Baxter	Williamus
Baxter	Williamus
Baxter	Williamus
Baxter	Willimus
Baxtret	Thomas
Baxtret	Thomas
Baxtret	Thomas
Bay	Johannes
Bayden	Egidius
Baye	Willimus
Bayes	Benjamin
Bayes	Benjamin
Bayes	Gulielmus
Bayes	Gulielmus
Bayes	John
Bayfeild	Robert
Bayford	Henricus
Bayford	Henricus
Baylay	Charles Frederick
Baylay	William Frederick
Baylay	William Frederick
Bayle	Paulus
Bayle	Sackville Spencer
Bayle	Thomas
Bayles	Daniel
Bayles	Daniel
Bayles	Jeremias
Bayles	Johannes
Bayles	Philip
Bayles	Philip
Bayles	Thomas
Bayles	Thomas
Bayley	Abraham
Bayley	Andrew
Bayley	Arden
Bayley	Arden
Bayley	Arden
Bayley	Benjamin
Bayley	Carolus
Bayley	Charles
Bayley	Charles  Frederick Rogers
Bayley	Charles Henville
Bayley	Cornelius
Bayley	Daniel
Bayley	Daniel
Bayley	Edward Shey
Bayley	Edward Skey
Bayley	Gualter
Bayley	Gulielmus
Bayley	Gulielmus
Bayley	Henry Vincent
Bayley	Henry Vincent
Bayley	Hilkia
Bayley	James
Bayley	James
Bayley	James
Bayley	James
Bayley	James
Bayley	Johannes
Bayley	Johannes
Bayley	Johannes
Bayley	Johannes
Bayley	Johannes
Bayley	John
Bayley	John
Bayley	John
Bayley	John
Bayley	John
Bayley	Josephus
Bayley	Kennet Champaign
Bayley	Kennett Champaign
Bayley	Kennett Champain
Bayley	Nicholas
Bayley	Nicholas
Bayley	Robertus
Bayley	Simon
Bayley	Simon
Bayley	Simon
Bayley	Simon
Bayley	Thomas
Bayley	Thomas
Bayley	Weston
Bayley	Weston
Bayley	William
Bayley	William
Bayley	William Henry Ricketts
Bayley	Willimus
Bayley Williams	Henry
Baylie	Christoferus
Baylie	Christoferus
Baylie	Georgius
Baylie	Georgius
Baylie	Gualterus
Baylie	Gulielmus
Baylie	Gulielmus
Baylie	James
Baylie	Johannes
Baylie	Johannes
Baylie	Johannes
Baylie	Johannes
Baylie	Johannes
Baylie	John
Baylie	John
Baylie	John
Baylie	Martinus
Baylie	Martinus
Baylie	Nicolas
Baylie	Richardus
Baylie	Thomas
Baylie	Thomas
Baylie	Thomas
Baylie	Thomas
Baylie	Thomas
Baylie	Waltherus
Baylies	James
Baylies	James
Baylies	Johannes
Baylies	Johannes
Bayliff	George
Bayliff	Thomas Timothy Lane
Bayliffe	Thomas Timothy Lane
Bayliffe	William
Bayliffe	William
Baylis	Joseph
Baylis	Joseph
Baylis	William
Bayly	Abraham
Bayly	Adrianus
Bayly	Adrianus
Bayly	Andreas
Bayly	Andreas
Bayly	Antonius
Bayly	Charles Henville
Bayly	Edmund G
Bayly	Edmund Goodenough
Bayly	Edward
Bayly	Edward
Bayly	Francis Turner
Bayly	Francis Turner
Bayly	Francis Turner James
Bayly	Francis Turner James
Bayly	Franciscus
Bayly	Franciscus
Bayly	Gabrielem
Bayly	Gulielmus
Bayly	Harricus
Bayly	Harricus
Bayly	Henricus
Bayly	Hilkia
Bayly	James
Bayly	James
Bayly	Joannes
Bayly	Johannes
Bayly	Johannes
Bayly	Johannes
Bayly	John
Bayly	John
Bayly	John
Bayly	Joseph
Bayly	Ricardus
Bayly	Richardus
Bayly	Richardus
Bayly	Richardus
Bayly	Richardus
Bayly	Robertus
Bayly	Robertus
Bayly	Robertus
Bayly	Rogerus
Bayly	Rogerus
Bayly	Thomas
Bayly	Thomas
Bayly	Thomas
Bayly	Thomas
Bayly	Thomas
Bayly	Thomas
Bayly	Thomas
Bayly	Thomas
Bayly	Thomas
Bayly	Thomas
Bayly	William
Bayly	William
Bayly	William
Bayly	William
Bayly	William
Bayly	William
Bayly	William
Bayly	William
Bayly	William Goodenough
Bayly	William Goodenough
Bayly	William GoodenouGh
Bayly	Willimus
Bayly	Willimus
Baylye	Johannes
Baylye	Johannes
Baylye	Johannes
Baylye	Robertus
Baylye	Thomas
Baylye	Thomas
Baylye	Willimus
Baylye	Willimus
Baylye	Willimus
Baynard	Adiel
Baynard	Johannes
Baynard	Johannes
Baynard	Niel
Baynbridge	Henricus
Baynbrigg	Reginaldus
Baynbrigg	Reginaldus
Baynbrigge	Egidius
Baynbrigge	Robertus
Baynbrigge	Thomas
Baynbrigge	Thomas
Bayne	Alexander
Bayne	Michaell
Bayne	Thomas
Bayne	Thomas Vere
Bayne	Thomas Vere
Bayneham	Johannes
Baynes	
Baynes	Adam
Baynes	Adam
Baynes	Adam
Baynes	Adam
Baynes	Benj
Baynes	Christopr
Baynes	Cristoferus
Baynes	Cristoferus
Baynes	Edward
Baynes	Edward
Baynes	Egidius
Baynes	Egidius
Baynes	Jacobus
Baynes	James
Baynes	James
Baynes	Joannem
Baynes	Johannes
Baynes	Johannes
Baynes	Johannes
Baynes	Johannes
Baynes	Johannes
Baynes	John
Baynes	John
Baynes	John
Baynes	John
Baynes	John
Baynes	Josephus
Baynes	Josephus
Baynes	Michael
Baynes	Michael
Baynes	Michael
Baynes	Michaelis
Baynes	Peter
Baynes	Petrus
Baynes	Radulphus
Baynes	Radulphus
Baynes	Richardus
Baynes	Robert
Baynes	Robert
Baynes	Robert
Baynes	Robert
Baynes	Robertus
Baynes	Robertus
Baynes	Robertus
Baynes	Thomas
Baynes	Thomas
Baynes	Thomas
Baynes	William
Baynes	William
Baynes	William
Baynes	William
Baynes	William
Baynes	William
Baynes	William
Baynes	William
Baynes	William
Baynes	William
Baynes	William
Baynes	William wogan
Baynes	William Wogan
Baynes	William Wogan
Baynes	William wogan
Baynham	Johannes
Baynham	Johannes
Bayns	Johannes
Baynton	Henry
Bayntun	Henry
Bayntun	Henry
Bayntun	John
Bayntun	John
Bayntun	John
Bayrne	Thomas
Bayrne	Thomas
Bayrne	Thomas
Bayrstowe	Paulus
Bayseley	Johannes
Bayspoole	Robertus
Baythorne	Thomas
Bayton	Lawrentius
Baytson	Henricus
Bazeley	Charles Henry Baker
Bazeley	Charles Henry Baker
Bazeley	Frances Lay
Bazeley	Francis Ley
Bazeley	Francis Ley
Bazeley	Francis Lez
Bazeley	Thomas Tysson
Bazely	Henry Baker
Bazely	Thomas Tyssen
Beach	Abraham
Beach	Abraham
Beach	Abraham
Beacham	Jonathan
Beachamp	Georgius
Beachamp	Georgius
Beachcroft	Robert
Beachcroft	Robert Porten
Beachcroft	Robert Posten
Beacon	Edvardus
Beacon	Johannes
Beacon	Johannes
Beaden	Frederick Fleming
Beadgeant	Gulielmus
Beadles	Thomam
Beadon	 George Griffith
Beadon	Edvardius
