Cler_surn	Cler_fore
Aeres	Josephus
Aerton	Eduardus
Aerton	Edward
Aerton	Edward
Aeslon	Carolus
Aessop	Constantius
Aessop	Constantius
Aeton	Thomas
Affleck	William
Afordby	Carolus
Agar	Seth
Agas	Anthony
Agas	Antonius
Agas	Benjamin
Agas	Benjaminus
Agas	Daniel
Agas	Eduardus
Agas	Edvardus
Agas	Edward
Agas	Edward
Agas	Edward
Agas	Edward
Agas	Eligeas
Agas	Eligeus
Agas	Eligeus
Agas	Eligius
Agas	Eligius
Agas	Eligius
Agas	Robertus Eligius
Agate	Johannes
Agate	Johannes
Agate	John
Agate	John
Agate	William
Agate	William
Agate	William
Agborow	Edward
Agell	William
Aggas	Gulielmus
Aggas	Gulielmus
Aggas	Gulielmus
Agier	Johannes
Aglionby	John
Aglionbye	Edvardus
Agnew	Andreas
Agnew	Andreas
Agnew	Andrew
Aiche	Gorge
Aiglin	William
Aiglin	Willimus
Aiglin	Willmus
Ailes	Brianus
Ailes	Brianus
Ailesbury	Gulielmus
Ailesbury	Thomas
Ailmer	Johannes
Ainge	Joseph
Ainge	Joseph
Ainge	Samuel
Ainge	Samuel
Ainge	Samuel
Ainscombe	Thomas
Ainslie	Gilbert
Ainslie	Gilbert
Ainslie	Gilbert
Ainslie	Gilbert
Ainslie	Henry
Ainslie	Henry Ford
Ainslie	William
Ainslie	William
Ainsworth	Edward
Ainsworth	Michael
Ainsworth	Michael
Ainsworth	Michael
Ainsworth	Samuel
Ainsworth	Samuel
Ainsworth	William
Ainsworth	William
Ainsworth	William
Airay	Adam
Airay	Adamus
Airay	Christophorus
Airay	Christophorus
Airay	Johannes
Airay	Johannes
Airay	John
Airay	William
Airay	William
Airaye	Adamus
Aird	Johannes
Aird	Johannes
Airey	Richard
Airey	Thomas
Aiscough	Edward
Aiscough	Henricus
Aiscough	Henry
Aiscough	Henry
Aiscough	Henry
Aisgill	Josua
Aish	Faithfull
Aish	Fidelis
Aish	Fidelis
Aish	Wilhelmus
Aish	William
Aish	Wm.
